"","x","y","Presence","temp_mean_annual","temp_range","prec_annual","tree_cover","pop_dens","aspect","slope","water_bodies"
"779",-2067500,3468500,1,5.76689434051514,9.70779609680176,2762.23046875,0,2.47992014884949,53.891040802002,5.16310930252075,0.127999991178513
"780",-2059500,3468500,1,4.728515625,9.87387657165527,3601.64721679688,5,2.09439373016357,18.888069152832,5.14103746414185,0
"781",-2056500,3468500,1,5.242431640625,9.89279270172119,3757.94799804688,5,2.09439373016357,88.8308639526367,3.15589213371277,0
"782",-2049500,3468500,1,7.59772968292236,9.7316951751709,4043.22314453125,71,2.09439373016357,71.3727264404297,14.5243501663208,0
"783",-2092500,3467500,1,4.99428701400757,8.99705123901367,2032.76733398438,2,46.1175346374512,223.475372314453,5.31421709060669,0
"784",-2085500,3467500,1,5.1390380859375,9.23496913909912,2316.92993164062,19,45.710506439209,15.7120447158813,3.61844611167908,0
"785",-2084500,3467500,1,5.15974140167236,9.29244804382324,2325.09985351562,14,45.710506439209,17.8453044891357,2.63904571533203,0
"786",-2078500,3467500,1,5.57817363739014,9.44863700866699,2343.43627929688,12,20.1823120117188,57.2091178894043,5.30101346969604,0.159999996423721
"787",-2077500,3467500,1,6.015380859375,9.4523754119873,2343.5634765625,8,19.9825344085693,69.7024307250977,3.89605641365051,0.159999996423721
"788",-2073500,3467500,1,5.1800537109375,9.62657165527344,2447.7119140625,1,7.22125816345215,239.768142700195,4.79659652709961,0.159999996423721
"789",-2053500,3467500,1,6.25715351104736,9.79553031921387,3932.46606445312,39,2.09439396858215,185.783416748047,9.98997592926025,0
"790",-2049500,3467500,1,6.61113262176514,9.77168464660645,4181.07666015625,47,2.09439396858215,60.8740348815918,13.1679964065552,0
"791",-2102500,3466500,1,8.88815879821777,8.9921760559082,1960.18579101562,1,73.4897384643555,12.9229431152344,4.28328561782837,0.00799999944865704
"792",-2086500,3466500,1,4.83073711395264,9.18766689300537,2295.38916015625,6,45.710506439209,55.9294891357422,1.49543273448944,0
"793",-2081500,3466500,1,5.16816425323486,9.38201332092285,2365.80419921875,19,44.278865814209,326.231781005859,1.45570003986359,0.0639999955892563
"794",-2075500,3466500,1,6.16650390625,9.45777893066406,2449.00537109375,1,16.9075546264648,35.0834732055664,4.4023699760437,0.159999996423721
"795",-2073500,3466500,1,5.65056133270264,9.53108787536621,2506.15478515625,3,7.46641492843628,219.400665283203,8.24709701538086,0.159999996423721
"796",-2065500,3466500,1,5.33122539520264,9.73295116424561,3116.16748046875,3,2.17902374267578,8.57446193695068,4.17178106307983,0.0639999955892563
"797",-2114500,3465500,1,11.5243892669678,8.82280921936035,1753.72485351562,16,86.6579513549805,49.3987045288086,1.71626973152161,0
"798",-2107500,3465500,1,8.66958045959473,8.9805793762207,1788.12524414062,10,73.4897308349609,320.968139648438,13.848726272583,0.0159999988973141
"799",-2090500,3465500,1,5.03596210479736,9.03905963897705,2054.47485351562,7,73.3923950195312,170.134185791016,2.67322540283203,0
"800",-2068500,3465500,1,5.09267568588257,9.65212917327881,2873.48120117188,1,7.22080373764038,198.830093383789,6.53957223892212,0.159999996423721
"801",-2060500,3465500,1,5.60874032974243,9.73667335510254,3653.91796875,14,6.41065645217896,110.841438293457,8.35469055175781,0
"802",-2059500,3465500,1,6.19094228744507,9.72499942779541,3703.23950195312,42,4.00236797332764,130.347457885742,8.18527412414551,0
"803",-2099500,3464500,1,8.18779277801514,8.90411567687988,2076.49633789062,2,73.4897384643555,349.745849609375,2.89426803588867,0.0240000002086163
"804",-2091500,3464500,1,5.20786142349243,9.04354190826416,1954.7080078125,16,73.4897384643555,177.510452270508,2.14245367050171,0
"805",-2080500,3464500,1,4.97028827667236,9.3990650177002,2446.20654296875,2,20.6051406860352,25.9912929534912,2.23782277107239,0.096000000834465
"806",-2079500,3464500,1,5.02089834213257,9.39999961853027,2483.0166015625,12,20.1823101043701,20.2051162719727,4.09879684448242,0.127999991178513
"807",-2076500,3464500,1,5.02194833755493,9.49857521057129,2603.90673828125,8,20.1823120117188,127.40535736084,1.99174511432648,0.159999996423721
"808",-2069500,3464500,1,5.69169902801514,9.54538631439209,2857.46020507812,0,7.22715187072754,158.103363037109,4.78991746902466,0.159999996423721
"809",-2068500,3464500,1,5.48122549057007,9.58541965484619,2934.45751953125,0,7.22125816345215,213.077850341797,4.45266485214233,0.159999996423721
"810",-2115500,3463500,1,11.1564207077026,8.82708549499512,1868.0400390625,27,119.291839599609,28.6222991943359,2.76376700401306,0
"811",-2080500,3463500,1,4.83608388900757,9.38315486907959,2471.46240234375,14,20.1823120117188,309.522644042969,0.742734670639038,0.096000000834465
"812",-2079500,3463500,1,4.8087158203125,9.39999961853027,2520.85278320312,7,20.1823101043701,84.4006576538086,1.46772599220276,0.127999991178513
"813",-2101500,3462500,1,7.18776845932007,9.00648307800293,2309.443359375,2,73.4897384643555,37.7367553710938,4.15856218338013,0.0399999991059303
"814",-2100500,3462500,1,7.52736806869507,8.98287105560303,2257.74536132812,0,73.4897384643555,54.2885665893555,4.38404369354248,0.0399999991059303
"815",-2094500,3462500,1,7.31096172332764,8.89753150939941,1861.72827148438,1,73.48974609375,262.645935058594,7.73017358779907,0.00799999944865704
"816",-2092500,3462500,1,5.88261699676514,8.99917697906494,1879.55346679688,3,73.4897384643555,201.908706665039,4.25332069396973,0
"817",-2089500,3462500,1,5.42695331573486,9.09132957458496,1981.13244628906,3,73.4897384643555,195.395553588867,3.07246613502502,0
"818",-2088500,3462500,1,5.4478759765625,9.11250782012939,2024.86694335938,4,73.4897384643555,188.572402954102,3.40737748146057,0
"819",-2082500,3462500,1,5.1724853515625,9.30000019073486,2355.28515625,2,20.1823196411133,137.082565307617,1.11473715305328,0.0319999977946281
"820",-2112500,3461500,1,10.1121826171875,8.98040008544922,1808.26098632812,57,73.4897384643555,319.104278564453,6.62162494659424,0.00799999944865704
"821",-2099500,3461500,1,7.6171875,8.92937278747559,2223.62475585938,1,73.4897384643555,60.1697311401367,2.97767806053162,0.0399999991059303
"822",-2093500,3461500,1,6.86723613739014,8.96762371063232,1889.15979003906,4,73.4897308349609,233.495040893555,5.60432052612305,0
"823",-2092500,3461500,1,6.37399911880493,8.99603366851807,1889.61254882812,1,73.4897308349609,208.353591918945,4.19995975494385,0
"824",-2104500,3460500,1,6.20063495635986,9.08816146850586,2291.92578125,4,73.4897384643555,112.344764709473,5.03569173812866,0.0399999991059303
"825",-2102500,3458500,1,7.00197744369507,9.01825523376465,2262.37353515625,4,73.4897384643555,123.841087341309,3.76274538040161,0.0399999991059303
"826",-2101500,3458500,1,7.11557626724243,9,2274.22607421875,3,73.4897384643555,94.0495834350586,1.62222337722778,0.0399999991059303
"827",-2105500,3457500,1,6.67724609375,9.10000038146973,2085.57958984375,10,43.3630409240723,157.557250976562,5.68443632125854,0.0399999991059303
"828",-2101500,3457500,1,7.04470205307007,9.03111743927002,2226.73413085938,1,73.4897384643555,315.412200927734,1.40762281417847,0.0399999991059303
"829",-2090500,3457500,1,6.45834970474243,9.04213428497314,2161.44897460938,4,73.4897384643555,16.0279140472412,2.04832720756531,0
"830",-2111500,3456500,1,8.79035663604736,9.06317138671875,1861.091796875,46,21.9838428497314,186.144683837891,6.46267747879028,0.0159999988973141
"831",-2102500,3456500,1,7.13820791244507,9.04860687255859,2130.47583007812,4,73.4897384643555,206.904067993164,2.70451402664185,0.0399999991059303
"832",-2098500,3456500,1,5.98251962661743,9.11280155181885,2293.58154296875,4,73.4897384643555,337.648620605469,7.71233654022217,0.0399999991059303
"833",-2104500,3455500,1,7.94489765167236,9.07852649688721,1955.76831054688,13,41.5641899108887,189.542633056641,7.51680326461792,0.0399999991059303
"834",-2103500,3455500,1,7.61977529525757,9.10000038146973,2006.33203125,5,64.3472595214844,207.796249389648,5.05505037307739,0.0399999991059303
"835",-2097500,3455500,1,4.80063486099243,9.13547801971436,2376.70068359375,1,73.4897384643555,351.913940429688,10.4232530593872,0.0319999977946281
"836",-2093500,3455500,1,5.51677227020264,9.0924186706543,2442.8349609375,11,73.4897384643555,42.1459732055664,6.88295364379883,0
"837",-2106500,3454500,1,8.70170879364014,9.06568622589111,1808.23120117188,28,21.8862113952637,207.26741027832,5.47035121917725,0.0399999991059303
"838",-2103500,3454500,1,7.76547861099243,9.08182334899902,1939.88928222656,10,41.1594276428223,263.728912353516,5.23072242736816,0.0399999991059303
"839",-2097500,3454500,1,3.67756342887878,9.2278003692627,2421.69262695312,0,73.4897384643555,357.605224609375,13.296820640564,0.0319999977946281
"840",-2126500,3453500,1,6.87189960479736,9.12109661102295,2464.81103515625,11,13.1342267990112,18.1341857910156,6.8701343536377,0
"841",-2097500,3453500,1,2.05605459213257,9.33551216125488,2484.27685546875,0,72.3428115844727,356.319641113281,18.5177974700928,0.0319999977946281
"842",-2114500,3452500,1,9.09843730926514,9.19999980926514,1864.93615722656,24,47.636344909668,156.557083129883,1.76367366313934,0
"843",-2087500,3452500,1,6.15715312957764,9.16116714477539,2526.8828125,4,20.1823120117188,53.5307655334473,2.66097164154053,0.0240000002086163
"844",-2079500,3452500,1,7.53386211395264,9,2497.0341796875,11,20.1823120117188,189.600936889648,2.91748857498169,0.312000006437302
"845",-2101500,3451500,1,5.85014629364014,9.22949123382568,1963.74487304688,16,21.8862133026123,285.58349609375,11.6727676391602,0.0319999977946281
"846",-2092500,3451500,1,4.82749032974243,9.24313545227051,2612.27001953125,6,52.9023857116699,89.8316497802734,7.27308702468872,0
"847",-2128500,3449500,1,3.22468256950378,9.41335201263428,2412.76586914062,0,56.4853134155273,174.264083862305,6.42238473892212,0
"848",-2095500,3449500,1,2.58518075942993,9.45691108703613,2482.84130859375,0,52.0815086364746,143.467895507812,14.7299871444702,0.0063999998383224
"849",-2097500,3447500,1,4.07797861099243,9.39175319671631,2129.51879882812,0,21.8862133026123,176.408737182617,8.51221179962158,0
"850",-2105500,3443500,1,9.28999042510986,9.30000019073486,1557.23693847656,6,21.8862113952637,182.954574584961,2.22205209732056,0.0383999980986118
"851",-2132500,3442500,1,9.151123046875,9.53755855560303,1773.27209472656,18,49.8271980285645,291.501434326172,0.76202392578125,0
"852",-2116500,3439500,1,11.4551515579224,9.53331565856934,1145.51611328125,19,280.992218017578,149.381393432617,1.22319138050079,0.451200008392334
"853",-2109500,3438500,1,10.784912109375,9.39999961853027,1273.01684570312,23,21.8862113952637,244.911865234375,3.47527122497559,0.695999979972839
"854",-2102500,3438500,1,9.30153846740723,9.40490055084229,1605.12048339844,27,21.8862133026123,292.014770507812,4.63274717330933,0.179199993610382
"855",-2078500,3436500,1,7.82319355010986,8.95831203460693,3240.57788085938,4,2.92261719703674,136.498672485352,3.48112654685974,0
"856",-2125500,3435500,1,10.4988040924072,9.97917079925537,1379.62524414062,31,114.869651794434,318.280883789062,1.59238421916962,0
"857",-2092500,3428500,1,5.96635723114014,9.70903491973877,2665.86010742188,1,246.118835449219,211.849044799805,1.11280381679535,0
"858",-2148500,3425500,1,7.16936016082764,7.68694448471069,2817.03881835938,1,48.2179870605469,48.628532409668,8.26430702209473,0.159999996423721
"859",-2131500,3422500,1,6.76708984375,10.4866762161255,1799.67028808594,8,124.051689147949,40.0862007141113,2.24551820755005,0
"860",-2124500,3419500,1,11.1474361419678,10.7733631134033,1181.13696289062,1,148.069290161133,83.0964431762695,7.99168586730957,0
"861",-2155500,3414500,1,11.8777589797974,6.93452930450439,2844.69677734375,52,15.0637998580933,275.006896972656,13.6066656112671,0.0255999993532896
"862",-2082500,3408500,1,7.61384296417236,9.60794162750244,3572.84643554688,3,14.5111484527588,128.372116088867,2.89340233802795,0.280000001192093
"863",-2101500,3406500,1,10.4237060546875,9.89673042297363,1253.49853515625,4,244.921905517578,298.038299560547,2.11687397956848,1.46080005168915
"864",-2092500,3406500,1,6.86167001724243,10.054141998291,2317.35913085938,0,13.7412919998169,292.33544921875,15.5851955413818,0.832000017166138
"865",-2082500,3406500,1,7.46088886260986,9.62930583953857,3726.40698242188,10,23.7979412078857,16.1443386077881,2.8309760093689,0.254399985074997
"866",-2070500,3404500,1,7.66435527801514,9.35096168518066,4405.6103515625,37,4.72350406646729,31.5305805206299,9.35206985473633,0.0447999984025955
"867",-2080500,3401500,1,5.56672382354736,9.93520832061768,4158.197265625,7,7.62352705001831,44.901554107666,5.87416172027588,0.108799993991852
"868",-2121500,3395500,1,7.61030292510986,11.5756330490112,1219.52368164062,33,124.115287780762,188.802658081055,5.50546360015869,0.105599999427795
"869",-2129500,3393500,1,6.23823261260986,11.4442501068115,1472.20642089844,11,70.352783203125,252.863723754883,3.59273338317871,0
"870",-2107500,3392500,1,13.0134525299072,10.225775718689,865.167663574219,3,877.713073730469,159.283126831055,2.38762593269348,1.52799999713898
"871",-2128500,3390500,1,6.35356426239014,11.5526752471924,1406.58093261719,11,146.941757202148,85.4739074707031,4.43823099136353,0.240000009536743
"872",-2125500,3388500,1,7.55266094207764,11.6465358734131,1262.74768066406,13,149.777130126953,89.1566467285156,7.25973892211914,0.585600018501282
"873",-2136500,3386500,1,6.34785175323486,10.5450954437256,1763.63647460938,17,33.2691993713379,135.497589111328,8.10933971405029,0.19200000166893
"874",-2094500,3385500,1,12.627197265625,9.80001354217529,1402.31811523438,62,115.787185668945,300.379119873047,11.8650856018066,0.928000032901764
"875",-2087500,3381500,1,10.8577146530151,10.0320529937744,2335.3486328125,81,36.4460372924805,97.3392868041992,17.4886722564697,0.843200027942657
"876",-2086500,3375500,1,16.3923091888428,9.6786584854126,1725.22326660156,16,184.592422485352,124.264923095703,7.6751823425293,1.15359997749329
"877",-2081500,3375500,1,16.5868644714355,9.52166557312012,2178.05517578125,39,34.3424072265625,6.74624490737915,12.9441328048706,0.744000017642975
"878",-2086500,3374500,1,15.8946781158447,9.75960350036621,1807.2705078125,74,184.323135375977,18.9746112823486,8.59152698516846,1.18239998817444
"879",-2087500,3366500,1,2.13349604606628,11.502025604248,2815.73193359375,1,46.455451965332,244.513809204102,9.93575572967529,0.819200038909912
"880",-2124500,3365500,1,4.96486806869507,11.3977279663086,1326.00170898438,30,94.7125930786133,70.8952789306641,9.21955871582031,0
"881",-2089500,3362500,1,12.103515625,10.5620040893555,1871.15161132812,68,12.5668954849243,206.013244628906,13.3864974975586,0.648000001907349
"882",-2132500,3360500,1,2.0352783203125,10.6869821548462,1542.57653808594,0,49.915355682373,227.809432983398,9.21868228912354,0
"883",-2086500,3345500,1,5.56081533432007,10.9158840179443,2829.4541015625,2,18.3022708892822,208.341354370117,5.45985507965088,0.10080000013113
"884",-2083500,3345500,1,4.15087890625,10.8703880310059,3079.49462890625,8,15.9021129608154,256.840270996094,11.754903793335,0.096000000834465
"885",-2081500,3345500,1,-0.543920874595642,11.139349937439,3516.64770507812,0,21.7034893035889,299.386047363281,10.9290132522583,0.096000000834465
"886",-2097500,3334500,1,10.1397218704224,10.6628360748291,1463.28247070312,56,82.9488372802734,246.598571777344,6.87327527999878,0.84799998998642
"887",-2089500,3332500,1,4.91926288604736,10.8978099822998,2400.36108398438,1,81.6278228759766,94.5964050292969,5.08086156845093,0.143999993801117
"888",-2084500,3332500,1,6.39467763900757,10.475757598877,2940.41357421875,19,30.7033939361572,105.760246276855,13.1587743759155,0.0399999991059303
"889",-2037500,3315500,1,20.672534942627,8.75696563720703,4266.5849609375,97,16.1840553283691,123.126152038574,2.01741933822632,0.00799999944865704
"890",-2129500,3278500,1,13.2320804595947,9.43865013122559,2076.94116210938,0,30.6733303070068,135.867279052734,11.2296390533447,1.05920004844666
"891",-2125500,3277500,1,16.3890132904053,9.73470592498779,1669.642578125,7,94.7364807128906,188.130096435547,0.911493360996246,1.20000004768372
"892",-2121500,3258500,1,5.72055673599243,9.20723724365234,2013.87622070312,2,23.7056941986084,181.261016845703,4.54655075073242,0.0319999977946281
"893",-2129500,3256500,1,6.60209941864014,8.54071617126465,1682.29748535156,0,29.3119926452637,284.397857666016,4.94182682037354,0.164800003170967
"894",-2121500,3245500,1,10.3270750045776,8.96926593780518,1194.68640136719,17,32.8698844909668,207.36930847168,3.8732213973999,0.568000018596649
"895",-2132500,3234500,1,7.44265127182007,8.68019962310791,1436.77893066406,8,32.1797485351562,111.893676757812,3.29993367195129,0.0191999990493059
"896",-2131500,3232500,1,8.32204627990723,8.80778121948242,1420.91088867188,23,29.9794425964355,91.2474517822266,4.26879501342773,0
"897",-2172500,3230500,1,19.3306159973145,6.49915313720703,1820.24743652344,93,8.82408332824707,252.298309326172,12.8750505447388,0
"898",-2137500,3228500,1,8.37468242645264,8.51956367492676,1413.25646972656,7,37.4945259094238,168.633285522461,5.65049076080322,0.0255999993532896
"899",-2135500,3228500,1,7.79719257354736,8.69711399078369,1391.56567382812,3,32.5903472900391,220.430511474609,10.3122253417969,0.0127999996766448
"900",-2140500,3222500,1,8.47080039978027,8.39558982849121,1514.72082519531,18,55.6338233947754,162.605560302734,8.41972827911377,0.0399999991059303
"901",-2162500,3215500,1,5.25107431411743,6.73731851577759,2288.44775390625,5,27.2788887023926,131.035339355469,7.14086437225342,0.111999996006489
"902",-2157500,3215500,1,6.21699237823486,7.12879180908203,2075.96337890625,3,27.8634510040283,119.164733886719,2.89276623725891,0.10080000013113
"903",-2156500,3214500,1,6.63615703582764,7.27680730819702,1976.15307617188,6,27.863452911377,64.033317565918,4.89521265029907,0.102399997413158
"904",-2154500,3209500,1,7.75175762176514,7.8335485458374,1809.28784179688,7,27.863452911377,38.4921684265137,6.84831619262695,0.0671999976038933
"905",-2148500,3209500,1,8.68281269073486,8.21925640106201,1467.22314453125,25,27.863452911377,130.172134399414,12.551872253418,0
"906",-2153500,3208500,1,7.42277812957764,8.02839183807373,1780.4609375,9,27.863452911377,14.3522672653198,6.27338933944702,0.0480000004172325
"907",-2147500,3208500,1,9.41823768615723,8.34104156494141,1423.07885742188,50,27.8634510040283,7.06529378890991,9.29225063323975,0
"908",-2143500,3206500,1,10.0672607421875,8.59932041168213,1275.44702148438,82,35.6850128173828,114.985282897949,9.32730865478516,0
"909",-2130500,3204500,1,13.4324951171875,9.00560188293457,799.121459960938,1,5303.0068359375,138.154846191406,1.28806233406067,0.596800029277802
"910",-2160500,3203500,1,6.87841796875,8.12268257141113,2151.11865234375,4,47.5168533325195,101.061180114746,3.87636590003967,0.0799999982118607
"911",-2165500,3202500,1,6.54035663604736,7.83336114883423,2144.23583984375,3,4.98634958267212,146.610595703125,8.64029788970947,0.0639999955892563
"912",-2163500,3200500,1,6.54982900619507,8.27549076080322,2055.82543945312,1,22.1101131439209,36.541088104248,1.99598300457001,0.0480000004172325
"913",-2159500,3194500,1,8.36616230010986,9.27041912078857,1838.5048828125,28,62.0374794006348,196.298797607422,2.55026912689209,0
"914",-2164500,3192500,1,7.98991680145264,9.17056369781494,1913.33264160156,1,61.998722076416,79.633674621582,2.38672566413879,0
"915",-2152500,3186500,1,8.64887714385986,10.2749032974243,1607.48999023438,4,32.9064559936523,125.008239746094,4.13746547698975,0
"916",-2152500,3185500,1,8.60246562957764,10.3975229263306,1596.40100097656,1,31.1243515014648,83.85888671875,4.54294729232788,0
"917",-2156500,3184500,1,8.38154315948486,10.406665802002,1724.908203125,5,49.7397041320801,87.6140594482422,1.03210723400116,0
"918",-2154500,3184500,1,8.35048866271973,10.4715051651001,1647.07153320312,8,50.9968719482422,18.9465045928955,1.01457130908966,0
"919",-2145500,3180500,1,10.3639402389526,10.4537000656128,1278.63854980469,49,31.7292213439941,113.943702697754,6.62338256835938,0
"920",-2168500,3172500,1,9.9993896484375,10.6271886825562,1657.08825683594,32,10.0137739181519,245.477447509766,11.0927066802979,0
"921",-2166500,3172500,1,9.11630821228027,10.8394575119019,1593.98413085938,8,10.0137739181519,205.433120727539,11.5161333084106,0
"922",-2171500,3159500,1,15.0375490188599,10.7119092941284,1394.93249511719,1,48.894416809082,145.656600952148,12.3479881286621,0.427199989557266
"923",-2145500,3152500,1,12.5851802825928,11.4588718414307,998.714965820312,29,13.9922485351562,357.856231689453,2.67850065231323,0.223999992012978
"924",-2164500,3147500,1,21.3410396575928,10.8999996185303,824.462036132812,1,13.0707120895386,347.308471679688,6.26642513275146,1.24000000953674
"925",-2162500,3147500,1,20.5628414154053,11.0510768890381,778.990234375,0,19.5289421081543,347.132385253906,7.70375633239746,1.34399998188019
"926",-2151500,3144500,1,15.7614011764526,11.2503519058228,797.115356445312,1,15.3170871734619,229.964965820312,5.25159788131714,1.09759998321533
"927",-2140500,3144500,1,15.7871341705322,10.2589769363403,839.868530273438,2,13.0555143356323,289.718994140625,8.82347583770752,0.558399975299835
"928",-2149500,3143500,1,14.7645511627197,11.2438678741455,840.042846679688,30,18.4052181243896,167.120712280273,7.94926929473877,1.08959996700287
"929",-2170500,3142500,1,13.8944339752197,10.590142250061,1191.89477539062,2,9.47394180297852,356.884521484375,13.2026529312134,0
"930",-2168500,3142500,1,15.6812257766724,10.682014465332,1167.86791992188,0,9.47394180297852,113.981010437012,13.2563495635986,0
"931",-2164500,3142500,1,18.4186515808105,10.794677734375,989.690307617188,1,18.7743015289307,6.88172340393066,13.9439277648926,0.319999992847443
"932",-2151500,3141500,1,15.7220211029053,11.1419773101807,757.743530273438,7,16.9116878509521,174.379470825195,2.26573801040649,1.15359997749329
"933",-2140500,3140500,1,15.1692628860474,10.1432285308838,848.466918945312,6,12.4234476089478,292.868011474609,5.2012825012207,0.519999980926514
"934",-2139500,3140500,1,14.6087398529053,10.1231822967529,861.25537109375,28,13.0086812973022,268.880523681641,8.37117290496826,0.448000013828278
"935",-2142500,3138500,1,14.4552249908447,10.4558925628662,920.7822265625,1,10.5734567642212,344.462799072266,11.5775003433228,0.599999964237213
"936",-2176500,3137500,1,12.9615478515625,10.0250492095947,1338.26928710938,10,18.1773872375488,338.508483886719,4.66184997558594,0
"937",-2144500,3137500,1,14.5222654342651,10.6429538726807,917.534790039062,0,10.5734567642212,327.684631347656,13.0974130630493,0.727999985218048
"938",-2140500,3134500,1,12.5473146438599,10.3519077301025,1101.68408203125,42,10.5734558105469,41.9778747558594,3.2624077796936,0.208000004291534
"939",-2166500,3132500,1,13.6028318405151,10.6000003814697,1485.578125,6,17.208890914917,46.4553718566895,9.87088775634766,0
"940",-2128500,3129500,1,9.56467247009277,10.0854558944702,1378.75695800781,22,13.0127849578857,215.433319091797,0.914077460765839,0
"941",-2173500,3125500,1,6.99931621551514,10.2047843933105,1722.72192382812,6,16.8290214538574,203.392715454102,12.0322198867798,0
"942",-2172500,3125500,1,7.36452627182007,10.2933549880981,1697.2998046875,2,17.2088890075684,169.580047607422,11.9413957595825,0
"943",-2171500,3125500,1,8.31826210021973,10.3052768707275,1673.99279785156,22,17.2088871002197,152.315399169922,13.2032823562622,0
"944",-2072500,3061500,1,20.309642791748,10.6979494094849,2332.24194335938,96,2.62410378456116,232.864028930664,9.17415332794189,1.16799998283386
"945",-2136500,3052500,1,19.0630130767822,9.64853858947754,850.457397460938,29,33.4197196960449,24.6355209350586,3.89417171478271,0.096000000834465
"946",-2290500,3048500,1,20.408275604248,11.7004833221436,715.944030761719,59,2.05199408531189,285.285217285156,2.38933992385864,0
"947",-2347500,3036500,1,23.3581790924072,7.98936367034912,237.645965576172,0,57.5825157165527,275.774322509766,0.640639662742615,0
"948",-2208500,3026500,1,23.087085723877,11.595929145813,1083.91760253906,86,11.9762105941772,280.34765625,6.82564449310303,0.959999978542328
"949",-2306500,3020500,1,20.4100589752197,12.6973962783813,560.487854003906,15,19.1792335510254,306.638458251953,3.89443349838257,0
"950",-2129500,2936500,1,16.1275882720947,9.80000019073486,1412.79565429688,22,28.98193359375,91.6459808349609,9.87463665008545,0
"951",-2287500,2906500,1,23.045482635498,14.2267589569092,131.272186279297,0,212.116729736328,78.690071105957,0.036519031971693,1.567999958992
"952",-2198500,2905500,1,21.1451663970947,13.4581680297852,444.184875488281,15,12.1901788711548,266.889495849609,12.5960559844971,0
"953",-2197500,2896500,1,22.4507331848145,16.189962387085,337.593719482422,0,8.12323474884033,120.280342102051,2.46992015838623,0
"954",-1978500,2894500,1,15.3312253952026,9.19999980926514,1829.51599121094,31,52.6862640380859,97.0928573608398,10.9433641433716,0.544000029563904
"955",-2171500,2888500,1,21.3339595794678,13.7142162322998,680.462463378906,33,22.4007110595703,267.535797119141,12.4595623016357,0
"956",-2138500,2882500,1,18.8050289154053,11.4923620223999,768.501831054688,0,22.4007091522217,310.297943115234,4.68472814559937,0.159999996423721
"957",-2139500,2881500,1,18.324146270752,11.4665374755859,790.114135742188,0,22.4007091522217,352.974517822266,7.62542676925659,0.127999991178513
"958",-2139500,2880500,1,17.7704830169678,11.4959049224854,819.073852539062,0,22.4007091522217,313.045776367188,7.67619371414185,0.127999991178513
"959",-2147500,2877500,1,15.0267086029053,11.703911781311,922.495788574219,30,22.4007110595703,259.677368164062,17.9717788696289,0
"960",-2147500,2872500,1,15.864501953125,11.5734729766846,914.615539550781,5,22.4007110595703,159.539810180664,5.49456596374512,0
"961",-2194500,2871500,1,22.1429195404053,16.3019123077393,231.401809692383,0,8.12323474884033,127.323020935059,9.68731880187988,0.110399998724461
"962",-2148500,2871500,1,16.4808349609375,11.5434341430664,910.914245605469,26,22.4007091522217,227.584320068359,10.0054912567139,0
"963",-2148500,2870500,1,17.1358642578125,11.5136194229126,903.377075195312,17,22.4007091522217,218.709335327148,1.29389905929565,0
"964",-2186500,2855500,1,22.6563472747803,16.1696300506592,229.579864501953,0,8.12323474884033,178.11181640625,0.652065396308899,0.10080000013113
"965",-2321500,2850500,1,20.2359619140625,7.65623378753662,60.0500068664551,0,9.60942363739014,301.583801269531,1.13483774662018,0
"966",-2314500,2848500,1,20.3932132720947,7.51989841461182,72.8782196044922,0,9.60942363739014,300.722412109375,2.91342091560364,0
"967",-2118500,2848500,1,8.90305137634277,11.4902191162109,1106.77575683594,6,52.2483749389648,48.371955871582,6.17525911331177,0
"968",-2323500,2847500,1,20.260425567627,7.97050619125366,58.1518859863281,0,9.60942363739014,320.460205078125,1.38349378108978,0
"969",-2322500,2847500,1,20.2854976654053,7.92812871932983,58.616569519043,0,9.60942363739014,307.056518554688,1.75843751430511,0
"970",-2324500,2846500,1,20.2739009857178,8.0715217590332,57.4627075195312,0,9.60942363739014,282.264770507812,1.01133179664612,0
"971",-2323500,2846500,1,20.2947998046875,8.01810264587402,57.7280387878418,0,9.60942363739014,292.972717285156,1.43102216720581,0
"972",-2166500,2845500,1,21.0760746002197,13.405294418335,509.97900390625,0,48.5666656494141,109.708969116211,17.003044128418,0
"973",-2305500,2843500,1,20.9675045013428,9.86847591400146,75.8581237792969,0,9.60942459106445,31.8006401062012,4.02986145019531,0
"974",-2165500,2843500,1,22.453857421875,14.3647403717041,502.793518066406,0,49.1312294006348,128.290161132812,6.55936670303345,0
"975",-2323500,2842500,1,20.4259757995605,8.66867637634277,55.1412734985352,0,9.60942363739014,255.068588256836,0.667072117328644,0
"976",-2322500,2841500,1,20.456127166748,8.84023761749268,54.5895080566406,0,9.60942363739014,260.788970947266,1.07369256019592,0
"977",-2316500,2841500,1,20.6041259765625,8.26432704925537,63.3369255065918,0,9.60942363739014,231.174652099609,3.4798948764801,0
"978",-2323500,2840500,1,20.4500007629395,8.86157894134521,54.106128692627,0,9.60942363739014,285.945404052734,0.521385073661804,0
"979",-2315500,2840500,1,20.6502933502197,8.46307849884033,64.3783798217773,0,9.60942459106445,2.79270243644714,0.587959408760071,0
"980",-2312500,2840500,1,20.740234375,8.59404945373535,71.3462677001953,0,9.60942363739014,311.618286132812,2.231041431427,0
"981",-2311500,2840500,1,20.762523651123,8.58756923675537,72.9381484985352,0,9.60942363739014,320.710601806641,2.03495907783508,0
"982",-2307500,2839500,1,20.9391593933105,9.12948894500732,76.4964981079102,0,9.60942459106445,37.5685920715332,0.704754948616028,0
