"","X","key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","hostingOrganizationKey","basisOfRecord","occurrenceStatus","sex","lifeStage","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","iucnRedListCategory","dateIdentified","coordinateUncertaintyInMeters","continent","stateProvince","year","month","day","eventDate","modified","lastInterpreted","references","license","identifier","facts","relations","isInCluster","datasetName","recordedBy","identifiedBy","geodeticDatum","class","countryCode","recordedByIDs","identifiedByIDs","country","rightsHolder","identifier.1","http...unknown.org.nick","informationWithheld","verbatimEventDate","collectionCode","gbifID","verbatimLocality","occurrenceID","taxonID","catalogNumber","institutionCode","http...unknown.org.captive","identificationID","name","eventTime","identificationRemarks","individualCount","elevation","elevationAccuracy","samplingProtocol","recordNumber","institutionID","nomenclaturalCode","samplingEffort","verbatimCoordinateSystem","county","municipality","locality","language","type","vernacularName","ownerInstitutionCode","verbatimElevation","occurrenceRemarks","recordedByIDs.type","recordedByIDs.value","identifiedByIDs.type","identifiedByIDs.value","eventID","habitat","verbatimSRS","higherClassification","projectId","datasetID","georeferencedBy","locationID","parentEventID","organismQuantity","organismQuantityType","preparations","dynamicProperties","eventRemarks","distanceFromCentroidInMeters","otherCatalogNumbers","verbatimTaxonRank","collectionID","georeferenceRemarks","institutionKey","coordinatePrecision","footprintWKT","sampleSizeUnit","sampleSizeValue","fieldNumber","previousIdentifications","locationRemarks","taxonRemarks","fieldNotes","georeferenceSources","bibliographicCitation","disposition","accessRights","waterBody","higherGeography","endDayOfYear","georeferenceVerificationStatus","startDayOfYear","georeferencedDate","collectionKey","organismID","georeferenceProtocol","flags"
"6868",6868,2451560837,"Tremarctos ornatus (F.G.Cuvier, 1825)",4.671486,-73.761472,"cdround","d35934a1-41fc-4628-a919-44d17867adeb","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","EML","2023-01-20T08:59:19.730+00:00","2023-01-25T09:24:37.199+00:00",151,"ab13adb9-ce23-444d-87c9-ce41f03ef2b3","HUMAN_OBSERVATION","PRESENT",NA,NA,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2010,4,1,"2010-04-01T00:00:00",NA,"2023-01-25T09:24:37.199+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","5937603517874176","none","none",FALSE,NA,NA,NA,"WGS84","Mammalia","CO","none","none","Colombia",NA,"5937603517874176",NA,NA,NA,NA,2451560837,NA,"5937603517874176",NA,NA,"Parques Nacionales Naturales de Colombia (PNN)",NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","09:45:00",NA,NA,NA,NA,"Transecto con cuadrantes",NA,"830.016.024-7",NA,NA,NA,"Fómeque",NA,"Parque Natural Chingaza",NA,"Evento",NA,NA,NA,"Comedero-Frailejón",NA,NA,NA,NA,"2010-04-01_09:45:00_24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE"
"6869",6869,2451560817,"Tremarctos ornatus (F.G.Cuvier, 1825)",4.713456,-73.788551,"cdround","d35934a1-41fc-4628-a919-44d17867adeb","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","EML","2023-01-20T08:59:19.730+00:00","2023-01-25T09:24:36.946+00:00",151,"ab13adb9-ce23-444d-87c9-ce41f03ef2b3","HUMAN_OBSERVATION","PRESENT",NA,NA,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2010,4,1,"2010-04-01T00:00:00",NA,"2023-01-25T09:24:36.946+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","5950797657407488","none","none",FALSE,NA,NA,NA,"WGS84","Mammalia","CO","none","none","Colombia",NA,"5950797657407488",NA,NA,NA,NA,2451560817,NA,"5950797657407488",NA,NA,"Parques Nacionales Naturales de Colombia (PNN)",NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","09:33:00",NA,NA,NA,NA,"Transecto con cuadrantes",NA,"830.016.024-7",NA,NA,NA,"Junín",NA,"Parque Natural Chingaza",NA,"Evento",NA,NA,NA,"Comedero-Puya",NA,NA,NA,NA,"2010-04-01_09:33:00_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE"
"6870",6870,2451561125,"Tremarctos ornatus (F.G.Cuvier, 1825)",4.671914,-73.762733,"cdround","d35934a1-41fc-4628-a919-44d17867adeb","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","EML","2023-01-20T08:59:19.730+00:00","2023-01-25T09:24:37.080+00:00",151,"ab13adb9-ce23-444d-87c9-ce41f03ef2b3","HUMAN_OBSERVATION","PRESENT",NA,NA,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2010,4,1,"2010-04-01T00:00:00",NA,"2023-01-25T09:24:37.080+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","5955195703918592","none","none",FALSE,NA,NA,NA,"WGS84","Mammalia","CO","none","none","Colombia",NA,"5955195703918592",NA,NA,NA,NA,2451561125,NA,"5955195703918592",NA,NA,"Parques Nacionales Naturales de Colombia (PNN)",NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","09:45:00",NA,NA,NA,NA,"Transecto con cuadrantes",NA,"830.016.024-7",NA,NA,NA,"Fómeque",NA,"Parque Natural Chingaza",NA,"Evento",NA,NA,NA,"Comedero-Frailejón",NA,NA,NA,NA,"2010-04-01_09:45:00_25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE"
"6871",6871,2451561197,"Tremarctos ornatus (F.G.Cuvier, 1825)",4.667601,-73.795121,"cdround","d35934a1-41fc-4628-a919-44d17867adeb","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","EML","2023-01-20T08:59:19.730+00:00","2023-01-25T09:24:37.077+00:00",151,"ab13adb9-ce23-444d-87c9-ce41f03ef2b3","HUMAN_OBSERVATION","PRESENT",NA,NA,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2010,4,1,"2010-04-01T00:00:00",NA,"2023-01-25T09:24:37.077+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","5972787889963008","none","none",FALSE,NA,NA,NA,"WGS84","Mammalia","CO","none","none","Colombia",NA,"5972787889963008",NA,NA,NA,NA,2451561197,NA,"5972787889963008",NA,NA,"Parques Nacionales Naturales de Colombia (PNN)",NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","11:15:00",NA,NA,NA,NA,"Transecto con cuadrantes",NA,"830.016.024-7",NA,NA,NA,"La Calera",NA,"Parque Natural Chingaza",NA,"Evento",NA,NA,NA,"Comedero-Gregia",NA,NA,NA,NA,"2010-04-01_11:15:00_10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE"
"6872",6872,2451560730,"Tremarctos ornatus (F.G.Cuvier, 1825)",4.716144,-73.795046,"cdround","d35934a1-41fc-4628-a919-44d17867adeb","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","EML","2023-01-20T08:59:19.730+00:00","2023-01-25T09:24:37.156+00:00",151,"ab13adb9-ce23-444d-87c9-ce41f03ef2b3","HUMAN_OBSERVATION","PRESENT",NA,NA,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2010,4,1,"2010-04-01T00:00:00",NA,"2023-01-25T09:24:37.156+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","5985982029496320","none","none",FALSE,NA,NA,NA,"WGS84","Mammalia","CO","none","none","Colombia",NA,"5985982029496320",NA,NA,NA,NA,2451560730,NA,"5985982029496320",NA,NA,"Parques Nacionales Naturales de Colombia (PNN)",NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","09:33:00",NA,NA,NA,NA,"Transecto con cuadrantes",NA,"830.016.024-7",NA,NA,NA,"Junín",NA,"Parque Natural Chingaza",NA,"Evento",NA,NA,NA,"Heces",NA,NA,NA,NA,"2010-04-01_09:33:00_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE"
"6873",6873,2451561176,"Tremarctos ornatus (F.G.Cuvier, 1825)",4.645819,-73.736629,"cdround","d35934a1-41fc-4628-a919-44d17867adeb","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","EML","2023-01-20T08:59:19.730+00:00","2023-01-25T09:24:37.013+00:00",151,"ab13adb9-ce23-444d-87c9-ce41f03ef2b3","HUMAN_OBSERVATION","PRESENT",NA,NA,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2010,4,1,"2010-04-01T00:00:00",NA,"2023-01-25T09:24:37.013+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","5990380076007424","none","none",FALSE,NA,NA,NA,"WGS84","Mammalia","CO","none","none","Colombia",NA,"5990380076007424",NA,NA,NA,NA,2451561176,NA,"5990380076007424",NA,NA,"Parques Nacionales Naturales de Colombia (PNN)",NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","09:19:00",NA,NA,NA,NA,"Transecto con cuadrantes",NA,"830.016.024-7",NA,NA,NA,"Fómeque",NA,"Parque Natural Chingaza",NA,"Evento",NA,NA,NA,"Heces",NA,NA,NA,NA,"2010-04-01_09:19:00_11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE"
"6874",6874,2451561039,"Tremarctos ornatus (F.G.Cuvier, 1825)",4.644913,-73.730727,"cdround","d35934a1-41fc-4628-a919-44d17867adeb","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","EML","2023-01-20T08:59:19.730+00:00","2023-01-25T09:24:36.922+00:00",151,"ab13adb9-ce23-444d-87c9-ce41f03ef2b3","HUMAN_OBSERVATION","PRESENT",NA,NA,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2010,4,1,"2010-04-01T00:00:00",NA,"2023-01-25T09:24:36.922+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","6007972262051840","none","none",FALSE,NA,NA,NA,"WGS84","Mammalia","CO","none","none","Colombia",NA,"6007972262051840",NA,NA,NA,NA,2451561039,NA,"6007972262051840",NA,NA,"Parques Nacionales Naturales de Colombia (PNN)",NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","09:00:00",NA,NA,NA,NA,"Transecto con cuadrantes",NA,"830.016.024-7",NA,NA,NA,"Fómeque",NA,"Parque Natural Chingaza",NA,"Evento",NA,NA,NA,"Heces",NA,NA,NA,NA,"2010-04-01_09:00:00_12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE"
"6875",6875,2451561246,"Tremarctos ornatus (F.G.Cuvier, 1825)",4.673248,-73.755159,"cdround","d35934a1-41fc-4628-a919-44d17867adeb","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","EML","2023-01-20T08:59:19.730+00:00","2023-01-25T09:24:37.102+00:00",151,"ab13adb9-ce23-444d-87c9-ce41f03ef2b3","HUMAN_OBSERVATION","PRESENT",NA,NA,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2010,4,1,"2010-04-01T00:00:00",NA,"2023-01-25T09:24:37.102+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","6025564448096256","none","none",FALSE,NA,NA,NA,"WGS84","Mammalia","CO","none","none","Colombia",NA,"6025564448096256",NA,NA,NA,NA,2451561246,NA,"6025564448096256",NA,NA,"Parques Nacionales Naturales de Colombia (PNN)",NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","09:45:00",NA,NA,NA,NA,"Transecto con cuadrantes",NA,"830.016.024-7",NA,NA,NA,"Fómeque",NA,"Parque Natural Chingaza",NA,"Evento",NA,NA,NA,"Comedero-Puya",NA,NA,NA,NA,"2010-04-01_09:45:00_26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE"
"6876",6876,2451560865,"Tremarctos ornatus (F.G.Cuvier, 1825)",4.561999,-73.744465,"cdround","d35934a1-41fc-4628-a919-44d17867adeb","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","EML","2023-01-20T08:59:19.730+00:00","2023-01-25T09:24:37.235+00:00",151,"ab13adb9-ce23-444d-87c9-ce41f03ef2b3","HUMAN_OBSERVATION","PRESENT",NA,NA,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2010,4,1,"2010-04-01T00:00:00",NA,"2023-01-25T09:24:37.235+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","6034360541118464","none","none",FALSE,NA,NA,NA,"WGS84","Mammalia","CO","none","none","Colombia",NA,"6034360541118464",NA,NA,NA,NA,2451560865,NA,"6034360541118464",NA,NA,"Parques Nacionales Naturales de Colombia (PNN)",NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","09:42:00",NA,NA,NA,NA,"Transecto con cuadrantes",NA,"830.016.024-7",NA,NA,NA,"Fómeque",NA,"Parque Natural Chingaza",NA,"Evento",NA,NA,NA,"Pasadero",NA,NA,NA,NA,"2010-04-01_09:42:00_10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE"
"6877",6877,2451561169,"Tremarctos ornatus (F.G.Cuvier, 1825)",4.596321,-73.722836,"cdround","d35934a1-41fc-4628-a919-44d17867adeb","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","EML","2023-01-20T08:59:19.730+00:00","2023-01-25T09:24:37.201+00:00",151,"ab13adb9-ce23-444d-87c9-ce41f03ef2b3","HUMAN_OBSERVATION","PRESENT",NA,NA,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2010,4,1,"2010-04-01T00:00:00",NA,"2023-01-25T09:24:37.201+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","6043156634140672","none","none",FALSE,NA,NA,NA,"WGS84","Mammalia","CO","none","none","Colombia",NA,"6043156634140672",NA,NA,NA,NA,2451561169,NA,"6043156634140672",NA,NA,"Parques Nacionales Naturales de Colombia (PNN)",NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","12:51:00",NA,NA,NA,NA,"Transecto con cuadrantes",NA,"830.016.024-7",NA,NA,NA,"Fómeque",NA,"Parque Natural Chingaza",NA,"Evento",NA,NA,NA,"Comedero-Gregia",NA,NA,NA,NA,"2010-04-01_12:51:00_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE"
"6878",6878,2451561153,"Tremarctos ornatus (F.G.Cuvier, 1825)",4.709459,-73.799304,"cdround","d35934a1-41fc-4628-a919-44d17867adeb","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","EML","2023-01-20T08:59:19.730+00:00","2023-01-25T09:24:37.023+00:00",151,"ab13adb9-ce23-444d-87c9-ce41f03ef2b3","HUMAN_OBSERVATION","PRESENT",NA,NA,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2010,4,1,"2010-04-01T00:00:00",NA,"2023-01-25T09:24:37.023+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","6056350773673984","none","none",FALSE,NA,NA,NA,"WGS84","Mammalia","CO","none","none","Colombia",NA,"6056350773673984",NA,NA,NA,NA,2451561153,NA,"6056350773673984",NA,NA,"Parques Nacionales Naturales de Colombia (PNN)",NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","09:33:00",NA,NA,NA,NA,"Transecto con cuadrantes",NA,"830.016.024-7",NA,NA,NA,"Junín",NA,"Parque Natural Chingaza",NA,"Evento",NA,NA,NA,"Heces",NA,NA,NA,NA,"2010-04-01_09:33:00_27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE"
"6879",6879,2451561242,"Tremarctos ornatus (F.G.Cuvier, 1825)",4.679582,-73.757023,"cdround","d35934a1-41fc-4628-a919-44d17867adeb","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","EML","2023-01-20T08:59:19.730+00:00","2023-01-25T09:24:36.899+00:00",151,"ab13adb9-ce23-444d-87c9-ce41f03ef2b3","HUMAN_OBSERVATION","PRESENT",NA,NA,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2010,4,1,"2010-04-01T00:00:00",NA,"2023-01-25T09:24:36.899+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","6060748820185088","none","none",FALSE,NA,NA,NA,"WGS84","Mammalia","CO","none","none","Colombia",NA,"6060748820185088",NA,NA,NA,NA,2451561242,NA,"6060748820185088",NA,NA,"Parques Nacionales Naturales de Colombia (PNN)",NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","09:50:00",NA,NA,NA,NA,"Transecto con cuadrantes",NA,"830.016.024-7",NA,NA,NA,"Junín",NA,"Parque Natural Chingaza",NA,"Evento",NA,NA,NA,"Heces",NA,NA,NA,NA,"2010-04-01_09:50:00_12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE"
"6880",6880,2451560721,"Tremarctos ornatus (F.G.Cuvier, 1825)",4.637611,-73.729261,"cdround","d35934a1-41fc-4628-a919-44d17867adeb","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","EML","2023-01-20T08:59:19.730+00:00","2023-01-25T09:24:37.155+00:00",151,"ab13adb9-ce23-444d-87c9-ce41f03ef2b3","HUMAN_OBSERVATION","PRESENT",NA,NA,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2010,4,1,"2010-04-01T00:00:00",NA,"2023-01-25T09:24:37.155+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","6078341006229504","none","none",FALSE,NA,NA,NA,"WGS84","Mammalia","CO","none","none","Colombia",NA,"6078341006229504",NA,NA,NA,NA,2451560721,NA,"6078341006229504",NA,NA,"Parques Nacionales Naturales de Colombia (PNN)",NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","09:00:00",NA,NA,NA,NA,"Transecto con cuadrantes",NA,"830.016.024-7",NA,NA,NA,"Fómeque",NA,"Parque Natural Chingaza",NA,"Evento",NA,NA,NA,"Comedero-Frailejón",NA,NA,NA,NA,"2010-04-01_09:00:00_13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE"
"6881",6881,2451560909,"Tremarctos ornatus (F.G.Cuvier, 1825)",4.665991,-73.75848,"cdround","d35934a1-41fc-4628-a919-44d17867adeb","ab13adb9-ce23-444d-87c9-ce41f03ef2b3","5fd2d57a-44b5-4e3f-a2ee-d2b7074a89fc","CO","EML","2023-01-20T08:59:19.730+00:00","2023-01-25T09:24:37.245+00:00",151,"ab13adb9-ce23-444d-87c9-ce41f03ef2b3","HUMAN_OBSERVATION","PRESENT",NA,NA,2433401,1,44,359,732,9681,2433400,2433401,2433401,"Tremarctos ornatus (F.G.Cuvier, 1825)","Animalia","Chordata","Carnivora","Ursidae","Tremarctos","Tremarctos ornatus","Tremarctos","ornatus","SPECIES","ACCEPTED","VU",NA,NA,"SOUTH_AMERICA","Cundinamarca",2010,4,1,"2010-04-01T00:00:00",NA,"2023-01-25T09:24:37.245+00:00",NA,"http://creativecommons.org/licenses/by-nc/4.0/legalcode","6095933192273920","none","none",FALSE,NA,NA,NA,"WGS84","Mammalia","CO","none","none","Colombia",NA,"6095933192273920",NA,NA,NA,NA,2451560909,NA,"6095933192273920",NA,NA,"Parques Nacionales Naturales de Colombia (PNN)",NA,NA,"Tremarctos ornatus (F.G.Cuvier, 1825)","09:45:00",NA,NA,NA,NA,"Transecto con cuadrantes",NA,"830.016.024-7",NA,NA,NA,"Fómeque",NA,"Parque Natural Chingaza",NA,"Evento",NA,NA,NA,"Heces",NA,NA,NA,NA,"2010-04-01_09:45:00_27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TRUE"
