"","decimalLongitude","decimalLatitude","coordinateUncertaintyInMeters","occurrenceStatus"
"1634",-73.764465,4.498413,NA,"PRESENT"
"1635",-73.76338,4.678391,NA,"PRESENT"
"1636",-73.762679,4.671941,NA,"PRESENT"
"1637",-73.789165,4.712968,NA,"PRESENT"
"1638",-73.763508,4.672105,NA,"PRESENT"
"1639",-73.795247,4.667547,NA,"PRESENT"
"1640",-73.795517,4.715295,NA,"PRESENT"
"1641",-73.73809,4.645333,NA,"PRESENT"
"1642",-73.730496,4.643058,NA,"PRESENT"
"1643",-73.75524,4.673293,NA,"PRESENT"
"1644",-73.744456,4.561999,NA,"PRESENT"
"1645",-73.705485,4.631843,NA,"PRESENT"
"1646",-73.799881,4.709279,NA,"PRESENT"
"1647",-73.758588,4.68124,NA,"PRESENT"
"1648",-73.729243,4.637892,NA,"PRESENT"
"1649",-73.758606,4.666073,NA,"PRESENT"
"1650",-73.744717,4.598214,NA,"PRESENT"
"1651",-73.79485,4.667963,NA,"PRESENT"
"1652",-73.795889,4.70872,NA,"PRESENT"
"1653",-73.739028,4.650508,NA,"PRESENT"
"1654",-73.73007,4.649054,NA,"PRESENT"
"1655",-73.752913,4.658745,NA,"PRESENT"
"1656",-73.745222,4.56219,NA,"PRESENT"
"1657",-73.220981,4.535749,NA,"PRESENT"
"1658",-73.764446,4.498639,NA,"PRESENT"
"1659",-73.763796,4.677695,NA,"PRESENT"
"1660",-73.790861,4.712184,NA,"PRESENT"
"1661",-73.795319,4.667376,NA,"PRESENT"
"1662",-73.796332,4.712818,NA,"PRESENT"
"1663",-73.738804,4.64433,NA,"PRESENT"
"1664",-73.730254,4.642162,NA,"PRESENT"
"1665",-73.755438,4.673339,NA,"PRESENT"
"1666",-73.744312,4.561998,NA,"PRESENT"
"1667",-73.758447,4.638251,NA,"PRESENT"
"1668",-73.800776,4.707788,NA,"PRESENT"
"1669",-73.761483,4.68054,NA,"PRESENT"
"1670",-73.756659,4.665519,NA,"PRESENT"
"1671",-73.76055,4.673185,NA,"PRESENT"
"1672",-73.744754,4.598114,NA,"PRESENT"
"1673",-73.797316,4.707113,NA,"PRESENT"
"1674",-73.738391,4.648707,NA,"PRESENT"
"1675",-73.730441,4.648204,NA,"PRESENT"
"1676",-73.752557,4.666062,NA,"PRESENT"
"1677",-73.744969,4.562253,NA,"PRESENT"
"1678",-73.743431,4.560541,NA,"PRESENT"
"1679",-73.801738,4.704533,NA,"PRESENT"
"1680",-73.762856,4.679149,NA,"PRESENT"
"1681",-73.761436,4.671441,NA,"PRESENT"
"1682",-73.788488,4.71351,NA,"PRESENT"
"1683",-73.795067,4.667674,NA,"PRESENT"
"1684",-73.799077,4.705216,NA,"PRESENT"
"1685",-73.736619,4.646515,NA,"PRESENT"
"1686",-73.730693,4.643845,NA,"PRESENT"
"1687",-73.754826,4.673175,NA,"PRESENT"
"1688",-73.744582,4.562026,NA,"PRESENT"
"1689",-73.722162,4.59565,NA,"PRESENT"
"1690",-73.799043,4.709458,NA,"PRESENT"
"1691",-73.756052,4.678152,NA,"PRESENT"
"1692",-73.729404,4.638832,NA,"PRESENT"
"1693",-73.756893,4.665997,NA,"PRESENT"
"1694",-73.744681,4.59844,NA,"PRESENT"
"1695",-73.794841,4.668035,NA,"PRESENT"
"1696",-73.79346,4.710769,NA,"PRESENT"
"1697",-73.744153,4.653354,NA,"PRESENT"
"1698",-73.72987,4.650193,NA,"PRESENT"
"1699",-73.753089,4.665972,NA,"PRESENT"
"1700",-73.745664,4.562182,NA,"PRESENT"
"1701",-73.743937,4.560017,NA,"PRESENT"
"1702",-73.71818,4.59936,NA,"PRESENT"
"1703",-73.763571,4.672141,NA,"PRESENT"
"1704",-73.791682,4.711779,NA,"PRESENT"
"1705",-73.740785,4.655775,NA,"PRESENT"
"1706",-73.795347,4.667095,NA,"PRESENT"
"1707",-73.796847,4.712177,NA,"PRESENT"
"1708",-73.75036,4.680113,NA,"PRESENT"
"1709",-73.729976,4.64142,NA,"PRESENT"
"1710",-73.755907,4.673349,NA,"PRESENT"
"1711",-73.744599,4.598801,NA,"PRESENT"
"1712",-73.758556,4.638206,NA,"PRESENT"
"1713",-73.801104,4.706215,NA,"PRESENT"
"1714",-73.762061,4.680242,NA,"PRESENT"
"1715",-73.761781,4.670293,NA,"PRESENT"
"1716",-73.787206,4.714448,NA,"PRESENT"
"1717",-73.760775,4.673258,NA,"PRESENT"
"1718",-73.744749,4.600818,NA,"PRESENT"
"1719",-73.797813,4.706408,NA,"PRESENT"
"1720",-73.737968,4.648489,NA,"PRESENT"
"1721",-73.730938,4.6475,NA,"PRESENT"
"1722",-73.752494,4.665989,NA,"PRESENT"
"1723",-73.744744,4.56209,NA,"PRESENT"
"1724",-73.743909,4.560569,NA,"PRESENT"
"1725",-73.801891,4.704335,NA,"PRESENT"
"1726",-73.76329,4.678517,NA,"PRESENT"
"1727",-73.761472,4.671486,NA,"PRESENT"
"1728",-73.788551,4.713456,NA,"PRESENT"
"1729",-73.762733,4.671914,NA,"PRESENT"
"1730",-73.795121,4.667601,NA,"PRESENT"
"1731",-73.795046,4.716144,NA,"PRESENT"
"1732",-73.736629,4.645819,NA,"PRESENT"
"1733",-73.730727,4.644913,NA,"PRESENT"
"1734",-73.755159,4.673248,NA,"PRESENT"
"1735",-73.744465,4.561999,NA,"PRESENT"
"1736",-73.722836,4.596321,NA,"PRESENT"
"1737",-73.799304,4.709459,NA,"PRESENT"
"1738",-73.757023,4.679582,NA,"PRESENT"
"1739",-73.729261,4.637611,NA,"PRESENT"
"1740",-73.75848,4.665991,NA,"PRESENT"
"1741",-73.744681,4.598358,NA,"PRESENT"
"1742",-73.794841,4.66799,NA,"PRESENT"
"1743",-73.794643,4.709649,NA,"PRESENT"
"1744",-73.739674,4.651848,NA,"PRESENT"
"1745",-73.729997,4.649587,NA,"PRESENT"
"1746",-73.753044,4.665945,NA,"PRESENT"
"1747",-73.745312,4.562217,NA,"PRESENT"
"1748",-73.220913,4.535723,NA,"PRESENT"
"1749",-73.764455,4.498621,NA,"PRESENT"
"1750",-73.763787,4.677803,NA,"PRESENT"
"1751",-73.789373,4.712851,NA,"PRESENT"
"1752",-73.673429,4.671976,NA,"PRESENT"
"1753",-73.795265,4.667484,NA,"PRESENT"
"1754",-73.796096,4.714156,NA,"PRESENT"
"1755",-73.738669,4.644547,NA,"PRESENT"
"1756",-73.730406,4.642931,NA,"PRESENT"
"1757",-73.755339,4.673284,NA,"PRESENT"
"1758",-73.744483,4.561999,NA,"PRESENT"
"1759",-73.758493,4.63817,NA,"PRESENT"
"1760",-73.800324,4.708493,NA,"PRESENT"
"1761",-73.760645,4.680638,NA,"PRESENT"
"1762",-73.758472,4.670739,NA,"PRESENT"
"1763",-73.759084,4.666001,NA,"PRESENT"
"1764",-73.744709,4.598141,NA,"PRESENT"
"1765",-73.79485,4.667972,NA,"PRESENT"
"1766",-73.797117,4.707356,NA,"PRESENT"
"1767",-73.738669,4.649314,NA,"PRESENT"
"1768",-73.730414,4.648322,NA,"PRESENT"
"1769",-73.752837,4.666017,NA,"PRESENT"
"1770",-73.745204,4.56219,NA,"PRESENT"
"1771",-73.22102,4.535748,NA,"PRESENT"
"1772",-73.801475,4.705311,NA,"PRESENT"
"1773",-73.762648,4.679402,NA,"PRESENT"
"1774",-73.760779,4.670716,NA,"PRESENT"
"1775",-73.78829,4.71351,NA,"PRESENT"
"1776",-73.761469,4.673295,NA,"PRESENT"
"1777",-73.79503,4.667809,NA,"PRESENT"
"1778",-73.248845,4.694247,NA,"PRESENT"
"1779",-73.736636,4.647031,NA,"PRESENT"
"1780",-73.730942,4.645763,NA,"PRESENT"
"1781",-73.751764,4.665988,NA,"PRESENT"
"1782",-73.7446,4.562017,NA,"PRESENT"
"1783",-73.722028,4.594809,NA,"PRESENT"
"1784",-73.798645,4.710054,NA,"PRESENT"
"1785",-73.749387,4.679623,NA,"PRESENT"
"1786",-73.729654,4.639783,NA,"PRESENT"
"1787",-73.756538,4.67316,NA,"PRESENT"
"1788",-73.744527,4.598629,NA,"PRESENT"
"1789",-73.794705,4.668098,NA,"PRESENT"
"1790",-73.793054,4.710886,NA,"PRESENT"
"1791",-73.74058,4.654563,NA,"PRESENT"
"1792",-73.795437,4.66705,NA,"PRESENT"
"1793",-73.753261,4.666,NA,"PRESENT"
"1794",-73.745754,4.562155,NA,"PRESENT"
"1795",-73.743499,4.740835,NA,"PRESENT"
"1796",-73.676,4.712,NA,"PRESENT"
"1797",-73.698,4.635,NA,"PRESENT"
"1798",-73.703,4.699,NA,"PRESENT"
"1799",-73.686,4.71,NA,"PRESENT"
"1800",-73.691,4.712,NA,"PRESENT"
"1801",-73.731206,4.598705,NA,"PRESENT"
"1802",-73.752317,4.566336,NA,"PRESENT"
"1803",-73.731207,4.603173,NA,"PRESENT"
"1804",-73.745276,4.562072,NA,"PRESENT"
"1805",-73.773255,4.660409,NA,"PRESENT"
"1806",-73.731178,4.598787,NA,"PRESENT"
"1807",-73.746051,4.562336,NA,"PRESENT"
"1808",-73.751752,4.564951,NA,"PRESENT"
"1809",-73.744618,4.562017,NA,"PRESENT"
"1810",-73.774847,4.657599,NA,"PRESENT"
"1811",-73.731178,4.598777,NA,"PRESENT"
"1812",-73.751832,4.565503,NA,"PRESENT"
"1813",-73.744798,4.562099,NA,"PRESENT"
"1814",-73.774837,4.657825,NA,"PRESENT"
"1815",-73.731124,4.598786,NA,"PRESENT"
"1816",-73.745754,4.562191,NA,"PRESENT"
"1817",-73.770301,4.663931,NA,"PRESENT"
"1818",-73.752686,4.566499,NA,"PRESENT"
"1819",-73.733257,4.590605,NA,"PRESENT"
"1820",-73.752101,4.566326,NA,"PRESENT"
"1821",-73.745006,4.56219,NA,"PRESENT"
"1822",-73.773264,4.660418,NA,"PRESENT"
"1823",-73.746024,4.562237,NA,"PRESENT"
"1824",-73.756874,4.677185,NA,"PRESENT"
"1825",-73.744438,4.561981,NA,"PRESENT"
"1826",-73.774838,4.657581,NA,"PRESENT"
"1827",-73.751751,4.565204,NA,"PRESENT"
"1828",-73.744663,4.562035,NA,"PRESENT"
"1829",-73.774837,4.657708,NA,"PRESENT"
"1830",-73.731261,4.603218,NA,"PRESENT"
"1831",-73.773174,4.660617,NA,"PRESENT"
"1832",-73.752641,4.566454,NA,"PRESENT"
"1833",-73.731377,4.598525,NA,"PRESENT"
"1834",-73.711819,4.633012,NA,"PRESENT"
"1835",-73.882479,4.481166,NA,"PRESENT"
"1836",-73.752857,4.49843,NA,"PRESENT"
"1837",-73.743907,4.556354,NA,"PRESENT"
"1838",-73.743833,4.500006,NA,"PRESENT"
"1839",-73.83128,4.622737,NA,"PRESENT"
"1840",-73.772165,4.501411,NA,"PRESENT"
"1841",-73.781776,4.56929,NA,"PRESENT"
"1842",-73.752366,4.495652,NA,"PRESENT"
"1843",-73.744033,4.498785,NA,"PRESENT"
"1844",-73.713823,4.636606,NA,"PRESENT"
"1845",-73.74717,4.488091,NA,"PRESENT"
"1846",-73.771511,4.509713,NA,"PRESENT"
"1847",-73.782804,4.568613,NA,"PRESENT"
"1848",-73.736527,4.560863,NA,"PRESENT"
"1849",-73.744051,4.49893,NA,"PRESENT"
"1850",-73.743994,4.558353,NA,"PRESENT"
"1851",-73.742648,4.502826,NA,"PRESENT"
"1852",-73.752786,4.497977,NA,"PRESENT"
"1853",-73.743953,4.498604,NA,"PRESENT"
"1854",-73.747437,4.49019,NA,"PRESENT"
"1855",-73.752765,4.499741,NA,"PRESENT"
"1856",-73.782787,4.568468,NA,"PRESENT"
"1857",-73.740616,4.55728,NA,"PRESENT"
"1858",-73.744015,4.498921,NA,"PRESENT"
"1859",-73.835307,4.618239,NA,"PRESENT"
"1860",-73.77543,4.499906,NA,"PRESENT"
"1861",-73.831108,4.622836,NA,"PRESENT"
"1862",-73.747153,4.487738,NA,"PRESENT"
"1863",-73.770907,4.504575,NA,"PRESENT"
"1864",-73.782732,4.568613,NA,"PRESENT"
"1865",-73.752011,4.492432,NA,"PRESENT"
"1866",-73.743906,4.55696,NA,"PRESENT"
"1867",-73.743335,4.501398,NA,"PRESENT"
"1868",-73.752893,4.498231,NA,"PRESENT"
"1869",-73.746021,4.496102,NA,"PRESENT"
"1870",-73.717474,4.631313,NA,"PRESENT"
"1871",-73.695,4.712,NA,"PRESENT"
"1872",-76.513056,4.073611,NA,"PRESENT"
"1873",-73.691,4.662,NA,"PRESENT"
"1874",-75.414444,-10.579444,NA,"PRESENT"
"1875",-75.457778,-10.437222,NA,"PRESENT"
"1876",-75.583056,-10.341944,NA,"PRESENT"
"1877",-75.446389,-10.4175,NA,"PRESENT"
"1878",-77.5866,-9.174,NA,"PRESENT"
"1879",-75.323056,-10.514722,NA,"PRESENT"
"1880",-75.354722,-10.518056,NA,"PRESENT"
"1881",-76.087991,-9.696671,NA,"PRESENT"
"1882",-73.686,4.894,NA,"PRESENT"
"1883",-73.711,4.673,NA,"PRESENT"
"1884",-73.718,4.669,NA,"PRESENT"
"1885",-77.566667,0.806667,NA,"PRESENT"
"1886",-73.703,4.887,NA,"PRESENT"
"1887",-73.705,4.682,NA,"PRESENT"
"1888",-73.712,4.687,NA,"PRESENT"
"1889",-73.701,4.884,NA,"PRESENT"
"1890",-73.69,4.635,NA,"PRESENT"
"1891",-73.695,4.706,NA,"PRESENT"
"1892",-73.693,4.71,NA,"PRESENT"
"1893",-73.702,4.706,NA,"PRESENT"
"1894",-73.697,4.644,NA,"PRESENT"
"1895",-73.675,4.713,NA,"PRESENT"
"1896",-76.509056,4.073333,NA,"PRESENT"
"1897",-77.825,-5.8214,NA,"PRESENT"
"1898",-78.0212,-5.3829,NA,"PRESENT"
"1899",-77.9695,-5.5902,NA,"PRESENT"
"1900",-77.9089,-5.6631,NA,"PRESENT"
"1901",-77.917,-5.833,NA,"PRESENT"
"1902",-77.7923,-5.8577,NA,"PRESENT"
"1903",-77.9267,-5.6995,NA,"PRESENT"
"1904",-75.430438,-11.094614,NA,"PRESENT"
"1905",-69.26,-14.19,NA,"PRESENT"
"1906",-77.7833,-6.6833,NA,"PRESENT"
"1907",-73.09545,-14.54911,NA,"PRESENT"
"1908",-77.6581,-6.7166,NA,"PRESENT"
"1909",-77.97,-6.38,NA,"PRESENT"
"1910",-69.14,-14.21,NA,"PRESENT"
"1911",-77.552,-9.1597,NA,"PRESENT"
"1912",-78.669452,0.077421,31451,"PRESENT"
"1913",-78.756176,0.055154,31451,"PRESENT"
"1914",-78.724879,0.148432,31451,"PRESENT"
"1915",-78.732552,0.169719,31451,"PRESENT"
"1916",-78.65558,0.127718,31451,"PRESENT"
"1917",-78.653348,0.058451,31451,"PRESENT"
"1918",-78.759704,0.010026,31451,"PRESENT"
"1919",-78.689835,0.180923,31451,"PRESENT"
"1920",-78.609975,0.01247,31451,"PRESENT"
"1921",-78.630831,0.06811,31451,"PRESENT"
"1922",-77.8151,0.3327,NA,"PRESENT"
"1923",-77.5867,0.4883,NA,"PRESENT"
"1924",-77.5763,0.2372,NA,"PRESENT"
"1925",-77.6701,0.6123,NA,"PRESENT"
"1926",-76.380859,7.520663,13989,"PRESENT"
"1927",-79.2866,-6.1314,NA,"PRESENT"
"1928",-79.2677,-6.1182,NA,"PRESENT"
"1929",-79.2712,-6.1438,NA,"PRESENT"
"1930",-72.0593,-12.4736,NA,"PRESENT"
"1931",-70.9918,-12.7311,NA,"PRESENT"
"1932",-72.0593,-12.4417,NA,"PRESENT"
"1933",-78.3229,-6.081,NA,"PRESENT"
"1934",-71.148518,-12.716065,NA,"PRESENT"
"1935",-73.10516,-13.54454,NA,"PRESENT"
"1936",-78.02,-6.33,NA,"PRESENT"
"1937",-71.2537,-12.8605,NA,"PRESENT"
"1938",-70.980277,-12.862887,NA,"PRESENT"
"1939",-71.026216,-12.732845,NA,"PRESENT"
"1940",-71.3146,-12.8118,NA,"PRESENT"
"1941",-70.9598,-13.0966,NA,"PRESENT"
"1942",-72.0479,-12.4257,NA,"PRESENT"
"1943",-71.2659,-12.8301,NA,"PRESENT"
"1944",-72.0639,-12.4565,NA,"PRESENT"
"1945",-73.749651,4.56521,NA,"PRESENT"
"1946",-79.4714,-6.531,NA,"PRESENT"
"1947",-71.0664,-12.7585,NA,"PRESENT"
"1948",-71.1654,-12.7159,NA,"PRESENT"
"1949",-75.283,-10.3087,NA,"PRESENT"
"1950",-75.2594,-10.3299,NA,"PRESENT"
"1951",-75.2453,-10.3767,NA,"PRESENT"
"1952",-70.9863,-12.859,NA,"PRESENT"
"1953",-70.9811,-12.8636,NA,"PRESENT"
"1954",-75.2548,-10.3375,NA,"PRESENT"
"1955",-75.2464,-10.395,NA,"PRESENT"
"1956",-71.474,-12.6408,NA,"PRESENT"
"1957",-75.2894,-10.3079,NA,"PRESENT"
"1958",-75.2409,-10.3945,NA,"PRESENT"
"1959",-75.2428,-10.3837,NA,"PRESENT"
"1960",-75.2394,-10.3794,NA,"PRESENT"
"1961",-75.1328,-10.4783,NA,"PRESENT"
"1962",-77.5831,-9.1713,NA,"PRESENT"
"1963",-72.5739,-11.9378,NA,"PRESENT"
"1964",-74.84461,-10.000864,NA,"PRESENT"
"1965",-77.5906,-9.1731,NA,"PRESENT"
"1966",-75.69,-6.68,NA,"PRESENT"
"1967",-76.09,-8.56,NA,"PRESENT"
"1968",-75.88,-6.67,NA,"PRESENT"
"1969",-75.69,-6.67,NA,"PRESENT"
"1970",-75.687,-6.65,NA,"PRESENT"
"1971",-75.67,-6.63,NA,"PRESENT"
"1972",-76.06,-6.89,NA,"PRESENT"
"1973",-76.08,-8.74,NA,"PRESENT"
"1974",-75.69,-6.64,NA,"PRESENT"
"1975",-76.11,-8.5955,NA,"PRESENT"
"1976",-78.550357,0.469419,31451,"PRESENT"
"1977",-77.793241,-8.217863,NA,"PRESENT"
"1978",-71.2988,-12.401,NA,"PRESENT"
"1979",-76.63,-7.74,NA,"PRESENT"
"1980",-76.63,-7.69,NA,"PRESENT"
"1981",-76.23,-8.24,NA,"PRESENT"
"1982",-76.21,-8.25,NA,"PRESENT"
"1983",-76.04,-7.11,NA,"PRESENT"
"1984",-76.63,-7.67,NA,"PRESENT"
"1985",-76.07,-7.12,NA,"PRESENT"
"1986",-76.58,-7.87,NA,"PRESENT"
"1987",-76.63,-7.69565,NA,"PRESENT"
"1988",-76.66,-7.65,NA,"PRESENT"
"1989",-76.63,-7.73,NA,"PRESENT"
"1990",-76.24,-8.246,NA,"PRESENT"
"1991",-76.58,-7.86,NA,"PRESENT"
"1992",-76.13,-8.49,NA,"PRESENT"
"1993",-70.98,-12.71,NA,"PRESENT"
"1994",-76.14,-8.488,NA,"PRESENT"
"1995",-76.2,-8.2467,NA,"PRESENT"
"1996",-76.25,-8.31,NA,"PRESENT"
"1997",-76.02,-7.102,NA,"PRESENT"
"1998",-76.23,-8.44,NA,"PRESENT"
"1999",-76.26,-8.26,NA,"PRESENT"
"2000",-76.149,-8.49,NA,"PRESENT"
"2001",-76.199,-8.55,NA,"PRESENT"
"2002",-76.16,-8.5,NA,"PRESENT"
"2003",-76.04,-7.115,NA,"PRESENT"
"2004",-76.36,-8.295,NA,"PRESENT"
"2005",-76.64,-7.69,NA,"PRESENT"
"2006",-76.01,-7.1,NA,"PRESENT"
"2007",-76.62,-7.89,NA,"PRESENT"
"2008",-76.07,-7.09,NA,"PRESENT"
"2009",-76.05,-7.13,NA,"PRESENT"
"2010",-71.31,-12.61,NA,"PRESENT"
"2011",-76.08,-7.09,NA,"PRESENT"
"2012",-76.01,-7.07,NA,"PRESENT"
"2013",-77.5968,-6.7761,NA,"PRESENT"
"2014",-77.6206,-6.7712,NA,"PRESENT"
"2015",-77.628,-6.7925,NA,"PRESENT"
"2016",-77.6219,-6.7694,NA,"PRESENT"
"2017",-77.6309,-6.7926,NA,"PRESENT"
"2018",-77.6071,-6.7859,NA,"PRESENT"
"2019",-79.4655,-4.9408,NA,"PRESENT"
"2020",-77.6065,-6.7803,NA,"PRESENT"
"2021",-79.4716,-4.9534,NA,"PRESENT"
"2022",-77.6081,-6.7839,NA,"PRESENT"
"2023",-79.4791,-6.5121,NA,"PRESENT"
"2024",-79.4404,-4.9565,NA,"PRESENT"
"2025",-79.4636,-4.9597,NA,"PRESENT"
"2026",-79.4714,-6.5302,NA,"PRESENT"
"2027",-72.0991,-12.2618,NA,"PRESENT"
"2028",-77.6257,-6.7673,NA,"PRESENT"
"2029",-77.6288,-6.7929,NA,"PRESENT"
"2030",-77.6323,-6.7918,NA,"PRESENT"
"2031",-77.6188,-6.7728,NA,"PRESENT"
"2032",-77.62,-6.7718,NA,"PRESENT"
"2033",-77.6031,-6.7791,NA,"PRESENT"
"2034",-72.4544,-12.2244,NA,"PRESENT"
"2035",-72.0262,-12.2795,NA,"PRESENT"
"2036",-76.2,-7.39,NA,"PRESENT"
"2037",-76.03,-7.06,NA,"PRESENT"
"2038",-76.18,-7.58,NA,"PRESENT"
"2039",-76.13,-7.58,NA,"PRESENT"
"2040",-76.18,-7.5,NA,"PRESENT"
"2041",-72.468,-12.1921,NA,"PRESENT"
"2042",-76.15,-7.52,NA,"PRESENT"
"2043",-76.16,-7.57,NA,"PRESENT"
"2044",-76.0499,-6.923,NA,"PRESENT"
"2045",-76.03,-7.13,NA,"PRESENT"
"2046",-76.05,-6.935,NA,"PRESENT"
"2047",-76.16,-7.494869,NA,"PRESENT"
"2048",-76.01,-7.09,NA,"PRESENT"
"2049",-76.17,-7.47,NA,"PRESENT"
"2050",-76.06,-6.02,NA,"PRESENT"
"2051",-76.032,-7.063,NA,"PRESENT"
"2052",-76.04,-7.08,NA,"PRESENT"
"2053",-76.06,-6.924,NA,"PRESENT"
"2054",-76.02,-7.12,NA,"PRESENT"
"2055",-76.02,-7.16,NA,"PRESENT"
"2056",-76.223,-7.496,NA,"PRESENT"
"2057",-76.16,-7.43,NA,"PRESENT"
"2058",-76.22,-7.39,NA,"PRESENT"
"2059",-76.19,-7.41,NA,"PRESENT"
"2060",-76.16,-7.455,NA,"PRESENT"
"2061",-79.2674,-5.2316,NA,"PRESENT"
"2062",-79.2834,-5.2267,NA,"PRESENT"
"2063",-79.4667,-4.9563,NA,"PRESENT"
"2064",-71.5713,-13.1098,NA,"PRESENT"
"2065",-71.5175,-13.1817,NA,"PRESENT"
"2066",-71.7052,-13.1359,NA,"PRESENT"
"2067",-79.2787,-5.2335,NA,"PRESENT"
"2068",-71.9145,-11.7952,NA,"PRESENT"
"2069",-71.5479,-13.0979,NA,"PRESENT"
"2070",-71.5008,-13.1917,NA,"PRESENT"
"2071",-71.8977,-12.8658,NA,"PRESENT"
"2072",-71.6212,-13.1812,NA,"PRESENT"
"2073",-71.5013,-13.2159,NA,"PRESENT"
"2074",-71.6141,-13.1436,NA,"PRESENT"
"2075",-77.6552,-9.0786,NA,"PRESENT"
"2076",-71.9309,-12.8304,NA,"PRESENT"
"2077",-71.6446,-13.1839,NA,"PRESENT"
"2078",-71.94,-12.8509,NA,"PRESENT"
"2079",-71.9194,-12.8806,NA,"PRESENT"
"2080",-71.616,-13.1936,NA,"PRESENT"
"2081",-71.6193,-13.1726,NA,"PRESENT"
"2082",-76.02,-7.06,NA,"PRESENT"
"2083",-76.023,-7.065,NA,"PRESENT"
"2084",-79.45875,-4.707222,NA,"PRESENT"
"2085",-79.46403,-4.712556,NA,"PRESENT"
"2086",-71.261759,-12.821754,NA,"PRESENT"
"2087",-71.307715,-12.812318,NA,"PRESENT"
"2088",-79.44778,-4.719583,NA,"PRESENT"
"2089",-79.44553,-4.729861,NA,"PRESENT"
"2090",-77.3847,0.2458,NA,"PRESENT"
"2091",-77.4972,0.1804,NA,"PRESENT"
"2092",-72.5229,-13.2176,NA,"PRESENT"
"2093",-72.5231,-13.1616,NA,"PRESENT"
"2094",-72.5876,-13.2036,NA,"PRESENT"
"2095",-72.5355,-13.1579,NA,"PRESENT"
"2096",-72.5315,-13.1614,NA,"PRESENT"
"2097",-72.5378,-13.1776,NA,"PRESENT"
"2098",-72.5314,-13.1675,NA,"PRESENT"
"2099",-72.5237,-13.2112,NA,"PRESENT"
"2100",-72.5364,-13.1706,NA,"PRESENT"
"2101",-72.5334,-13.1786,NA,"PRESENT"
"2102",-72.5341,-13.1572,NA,"PRESENT"
"2103",-72.5245,-13.2174,NA,"PRESENT"
"2104",-72.5438,-13.1694,NA,"PRESENT"
"2105",-72.605,-13.2036,NA,"PRESENT"
"2106",-72.727,-13.1829,NA,"PRESENT"
"2107",-72.5939,-13.1046,NA,"PRESENT"
"2108",-72.5747,-13.1373,NA,"PRESENT"
"2109",-72.5943,-13.1677,NA,"PRESENT"
"2110",-72.5933,-13.1759,NA,"PRESENT"
"2111",-72.593,-13.1618,NA,"PRESENT"
"2112",-72.5628,-13.1417,NA,"PRESENT"
"2113",-72.6063,-13.2036,NA,"PRESENT"
"2114",-72.5546,-13.193,NA,"PRESENT"
"2115",-72.5338,-13.1711,NA,"PRESENT"
"2116",-72.55,-13.1814,NA,"PRESENT"
"2117",-72.5436,-13.1813,NA,"PRESENT"
"2118",-72.5416,-13.173,NA,"PRESENT"
"2119",-72.5416,-13.1812,NA,"PRESENT"
"2120",-72.543,-13.1703,NA,"PRESENT"
"2121",-72.6175,-13.1986,NA,"PRESENT"
"2122",-72.5705,-13.1605,NA,"PRESENT"
"2123",-72.5665,-13.1637,NA,"PRESENT"
"2124",-72.5688,-13.1689,NA,"PRESENT"
"2125",-72.5441,-13.1827,NA,"PRESENT"
"2126",-72.5362,-13.1616,NA,"PRESENT"
"2127",-72.5222,-13.159,NA,"PRESENT"
"2128",-72.5321,-13.157,NA,"PRESENT"
"2129",-72.5345,-13.1624,NA,"PRESENT"
"2130",-72.5236,-13.1637,NA,"PRESENT"
"2131",-72.534,-13.159,NA,"PRESENT"
"2132",-72.5356,-13.1746,NA,"PRESENT"
"2133",-72.5426,-13.171,NA,"PRESENT"
"2134",-72.53,-13.157,NA,"PRESENT"
"2135",-72.5718,-13.146,NA,"PRESENT"
"2136",-72.5674,-13.1512,NA,"PRESENT"
"2137",-72.6035,-13.2034,NA,"PRESENT"
"2138",-72.5314,-13.1656,NA,"PRESENT"
"2139",-72.5461,-13.1858,NA,"PRESENT"
"2140",-72.5198,-13.1444,NA,"PRESENT"
"2141",-72.5461,-13.1488,NA,"PRESENT"
"2142",-72.5193,-13.1473,NA,"PRESENT"
"2143",-72.5549,-13.1891,NA,"PRESENT"
"2144",-72.5518,-13.1741,NA,"PRESENT"
"2145",-72.5417,-13.1388,NA,"PRESENT"
"2146",-72.5355,-13.1488,NA,"PRESENT"
"2147",-72.5478,-13.1463,NA,"PRESENT"
"2148",-72.5367,-13.1476,NA,"PRESENT"
"2149",-72.5422,-13.1835,NA,"PRESENT"
"2150",-75.2614,-10.3874,NA,"PRESENT"
"2151",-72.6528,-13.1505,NA,"PRESENT"
"2152",-75.9336,-7.587,NA,"PRESENT"
