"","decimalLongitude","decimalLatitude","coordinateUncertaintyInMeters","occurrenceStatus"
"1083",-55.42379,-27.8076,1001.48,"PRESENT"
"1084",-55.41827,-27.80539,1001.48,"PRESENT"
"1085",-53.85727,-26.8942,21.49,"PRESENT"
"1086",-54.56791,-25.75115,1001.5,"PRESENT"
"1087",-54.06052,-26.94017,21.49,"PRESENT"
"1088",-54.17149,-26.91271,21.49,"PRESENT"
"1089",-54.03861,-26.85596,21.49,"PRESENT"
"1090",-54.12746,-26.87447,21.49,"PRESENT"
"1091",-72.578083,11.110083,NA,"PRESENT"
"1092",-54.43657,-25.75424,1011,"PRESENT"
"1093",-54.40889,-25.81251,1001.49,"PRESENT"
"1094",-54.12363,-25.99018,1001.49,"PRESENT"
"1095",-52.13263,3.74167,50015,"PRESENT"
"1096",-54.38783,-25.68342,21.5,"PRESENT"
"1097",-54.31259,-26.23694,1001.49,"PRESENT"
"1098",-54.24972,-25.90682,1013,"PRESENT"
"1099",-54.44684,-25.68466,NA,"PRESENT"
"1100",-56.359294,-19.484808,30562,"PRESENT"
"1101",-72.418481,5.932624,1500,"PRESENT"
"1102",-52.31589,3.53298,5000,"PRESENT"
"1103",-54.43249,-25.70323,21.5,"PRESENT"
"1104",-54.42072,-25.66163,21.5,"PRESENT"
"1105",-54.38461,-25.62236,21.5,"PRESENT"
"1106",-54.3261,-25.57586,21.5,"PRESENT"
"1107",-54.38793,-25.63697,21.5,"PRESENT"
"1108",-54.39451,-25.66424,21.5,"PRESENT"
"1109",-54.44739,-25.74628,21.5,"PRESENT"
"1110",-54.29212,-25.67189,21.5,"PRESENT"
"1111",-54.31643,-25.67658,21.5,"PRESENT"
"1112",-54.3922,-25.70116,21.5,"PRESENT"
"1113",-54.35936,-25.62779,21.5,"PRESENT"
"1114",-54.44297,-25.72276,21.5,"PRESENT"
"1115",-54.40855,-25.70928,21.5,"PRESENT"
"1116",-54.41485,-25.68955,21.5,"PRESENT"
"1117",-54.39634,-25.6484,21.5,"PRESENT"
"1118",-54.37962,-25.60322,21.5,"PRESENT"
"1119",-54.38308,-25.67698,21.5,"PRESENT"
"1120",-58.0225,-28.01488,21.48,"PRESENT"
"1121",-58.01538,-28.02722,601.48,"PRESENT"
"1122",-57.99687,-28.02338,1201.48,"PRESENT"
"1123",-53.95021,-26.44835,21.49,"PRESENT"
"1124",-54.4647,-25.7096,116.5,"PRESENT"
"1125",-54.22284,-26.23386,1011,"PRESENT"
"1126",-54.46105,-25.68854,113.5,"PRESENT"
"1127",-54.44083,-25.71516,16.5,"PRESENT"
"1128",-54.43465,-25.70362,101.5,"PRESENT"
"1129",-54.44938,-25.68537,141.5,"PRESENT"
"1130",-54.4445,-25.68311,31.5,"PRESENT"
"1131",-58.10921,-28.03671,2851.48,"PRESENT"
"1132",-58.03778,-28.01463,41.48,"PRESENT"
"1133",-54.41284,-26.09345,1001.49,"PRESENT"
"1134",-54.41216,-26.08923,1011,"PRESENT"
"1135",-54.44983,-25.6809,101.5,"PRESENT"
"1136",-54.41587,-25.69746,21.5,"PRESENT"
"1137",-58.00547,-28.00491,1373.48,"PRESENT"
"1138",-54.4135,-25.89624,1001.49,"PRESENT"
"1139",-58.06193,-25.1127,NA,"PRESENT"
"1140",-58.22727,-25.05262,NA,"PRESENT"
"1141",-58.11858,-28.03934,963.48,"PRESENT"
"1142",-58.01801,-28.01492,301.48,"PRESENT"
"1143",-54.96565,-27.11416,1001.49,"PRESENT"
"1144",-54.12826,-26.00958,1001.49,"PRESENT"
"1145",-58.18165,-25.05231,NA,"PRESENT"
"1146",-58.21987,-25.12617,NA,"PRESENT"
"1147",-58.17673,-25.07702,NA,"PRESENT"
"1148",-58.17893,-25.12213,NA,"PRESENT"
"1149",-47.2432065,-23.9578765,NA,"PRESENT"
"1150",-54.44903,-25.66864,106.5,"PRESENT"
"1151",-54.42245,-25.70435,201.5,"PRESENT"
"1152",-54.44876,-25.66889,1001.5,"PRESENT"
"1153",-54.44815,-25.6742,1001.5,"PRESENT"
"1154",-54.45509,-25.68089,76.5,"PRESENT"
"1155",-54.45355,-25.67995,901.5,"PRESENT"
"1156",-54.41432,-25.70545,1001.5,"PRESENT"
"1157",-54.42111,-25.67923,21.5,"PRESENT"
"1158",-54.41939,-25.70262,21.5,"PRESENT"
"1159",-54.43318,-25.70353,21.5,"PRESENT"
"1160",-54.4346,-25.70362,21.5,"PRESENT"
"1161",-54.16941,-25.85882,1013,"PRESENT"
"1162",-58.20726,-25.06959,NA,"PRESENT"
"1163",-52.48811,4.929,5000,"PRESENT"
"1164",-58.03332,-28.01406,427.48,"PRESENT"
"1165",-54.37125,-25.72737,1001.5,"PRESENT"
"1166",-54.35213,-25.63248,21.5,"PRESENT"
"1167",-54.47428,-25.68619,1013,"PRESENT"
"1168",-53.8818,-26.89641,21.49,"PRESENT"
"1169",-58.22613,-25.04407,NA,"PRESENT"
"1170",-58.21193,-25.07378,NA,"PRESENT"
"1171",-54.45613,-25.68812,16.5,"PRESENT"
"1172",-58.07629,-28.02781,631.48,"PRESENT"
"1173",-53.98479,-25.79896,1001.49,"PRESENT"
"1174",-57.99304,-25.08544,NA,"PRESENT"
"1175",-54.44968,-25.66645,1551.5,"PRESENT"
"1176",-54.6036,-26.81882,1001.49,"PRESENT"
"1177",-55.0358,-27.45165,1001.49,"PRESENT"
"1178",-51.033723,-22.300462,NA,"PRESENT"
"1179",-51.283725,-22.4504637,NA,"PRESENT"
"1180",-51.0504237,-22.5171645,NA,"PRESENT"
"1181",-51.2171266,-22.467163,NA,"PRESENT"
"1182",-50.1504155,-20.5504593,NA,"PRESENT"
"1183",-50.1671125,-20.5004601,NA,"PRESENT"
"1184",-47.3503924,-20.1004653,NA,"PRESENT"
"1185",-47.2836932,-20.2171659,NA,"PRESENT"
"1186",-47.3003933,-20.2004668,NA,"PRESENT"
"1187",-47.6670956,-20.1337657,NA,"PRESENT"
"1188",-47.6503984,-20.1004646,NA,"PRESENT"
"1189",-49.3837119,-21.3837656,NA,"PRESENT"
"1190",-49.3504086,-21.3504646,NA,"PRESENT"
"1191",-49.3171103,-21.3171646,NA,"PRESENT"
"1192",-49.3004098,-21.5337653,NA,"PRESENT"
"1193",-49.2837096,-21.5004652,NA,"PRESENT"
"1194",-47.6003941,-20.1171638,NA,"PRESENT"
"1195",-47.5670959,-20.1337659,NA,"PRESENT"
"1196",-49.3171109,-21.5004651,NA,"PRESENT"
"1197",-49.2004085,-20.5337625,NA,"PRESENT"
"1198",-45.1836863,-22.5671785,NA,"PRESENT"
"1199",-45.3170874,-22.6171773,NA,"PRESENT"
"1200",-44.8836849,-22.4504798,NA,"PRESENT"
"1201",-48.8837129,-22.81717,NA,"PRESENT"
"1202",-48.8171113,-22.75047,NA,"PRESENT"
"1203",-48.5671042,-20.8337649,NA,"PRESENT"
"1204",-48.8004037,-20.4671632,NA,"PRESENT"
"1205",-49.0171131,-22.6004691,NA,"PRESENT"
"1206",-48.9671119,-22.3171684,NA,"PRESENT"
"1207",-49.2171083,-20.4171621,NA,"PRESENT"
"1208",-47.0337012,-23.6671772,NA,"PRESENT"
"1209",-48.9171102,-22.500469,NA,"PRESENT"
"1210",-48.900413,-22.467169,NA,"PRESENT"
"1211",-52.4837322,-22.4004594,NA,"PRESENT"
"1212",-52.4504341,-22.4504606,NA,"PRESENT"
"1213",-52.2004318,-22.1837596,NA,"PRESENT"
"1214",-48.883717,-24.1337746,NA,"PRESENT"
"1215",-49.1171168,-24.2337722,NA,"PRESENT"
"1216",-49.2004194,-24.233772,NA,"PRESENT"
"1217",-58.06402,-28.02326,701.48,"PRESENT"
"1218",-54.08812,-25.94305,21.49,"PRESENT"
"1219",-54.13609,-25.95457,21.49,"PRESENT"
"1220",-54.12082,-25.95978,21.49,"PRESENT"
"1221",-54.07868,-26.00546,21.49,"PRESENT"
"1222",-54.13199,-26.0247,21.49,"PRESENT"
"1223",-54.08957,-26.03148,21.49,"PRESENT"
"1224",-54.139,-25.98333,21.49,"PRESENT"
"1225",-54.11006,-25.99989,21.49,"PRESENT"
"1226",-54.11429,-25.98379,21.49,"PRESENT"
"1227",-54.15935,-26.02518,21.49,"PRESENT"
"1228",-54.10086,-25.97938,21.49,"PRESENT"
"1229",-54.12975,-26.00585,21.49,"PRESENT"
"1230",-54.08265,-26.01328,21.49,"PRESENT"
"1231",-54.07747,-26.01509,21.49,"PRESENT"
"1232",-54.10808,-26.03907,21.49,"PRESENT"
"1233",-54.12532,-26.01572,21.49,"PRESENT"
"1234",-54.09668,-26.0006,21.49,"PRESENT"
"1235",-54.4526,-25.67617,NA,"PRESENT"
"1236",-54.02564,-26.80392,1001.49,"PRESENT"
"1237",-54.02441,-26.80389,1001.49,"PRESENT"
"1238",-67.159992,6.438496,100,"PRESENT"
"1239",-47.9626131,-25.1088787,NA,"PRESENT"
"1240",-46.6503966,-21.9337729,NA,"PRESENT"
"1241",-46.6336956,-21.9837721,NA,"PRESENT"
"1242",-54.45289,-25.67569,1001.5,"PRESENT"
"1243",-54.45341,-25.68008,NA,"PRESENT"
"1244",-54.43082,-25.7034,NA,"PRESENT"
"1245",-54.45793,-25.65982,NA,"PRESENT"
"1246",-54.50073,-25.66061,NA,"PRESENT"
"1247",-54.45406,-25.68238,NA,"PRESENT"
"1248",-54.44203,-25.70954,1001.5,"PRESENT"
"1249",-54.31313,-25.68927,21.5,"PRESENT"
"1250",-54.48111,-25.69141,NA,"PRESENT"
"1251",-54.455,-25.67606,NA,"PRESENT"
"1252",-53.95757,-25.86185,1001.49,"PRESENT"
"1253",-54.11017,-26.00042,21.49,"PRESENT"
"1254",-54.45325,-25.67888,NA,"PRESENT"
"1255",-47.6995036,-22.2866715,NA,"PRESENT"
"1256",-47.7850025,-22.4188716,NA,"PRESENT"
"1257",-47.7122025,-22.2453713,NA,"PRESENT"
"1258",-47.7661044,-22.4142707,NA,"PRESENT"
"1259",-47.8373025,-22.3090702,NA,"PRESENT"
"1260",-54.41199,-26.09273,1001.49,"PRESENT"
"1261",-54.89195,-26.98818,1011,"PRESENT"
"1262",-55.65962,-27.63781,1001.48,"PRESENT"
"1263",-53.76093,-26.35787,1001.49,"PRESENT"
"1264",-55.72944,-27.56285,1001.48,"PRESENT"
"1265",-54.18239,-26.02179,1001.49,"PRESENT"
"1266",-53.85714,-27.09974,1011,"PRESENT"
"1267",-54.44911,-25.67894,1001.5,"PRESENT"
"1268",-54.41594,-25.69595,1011,"PRESENT"
"1269",-54.21699,-26.92613,1001.49,"PRESENT"
"1270",-54.25208,-25.909,1013,"PRESENT"
"1271",-54.13907,-26.02381,21.49,"PRESENT"
"1272",-54.44037,-25.70356,17.5,"PRESENT"
"1273",-55.70946,-27.55381,1000.48,"PRESENT"
"1274",-54.218,-25.96034,21.49,"PRESENT"
"1275",-54.4402,-25.70366,NA,"PRESENT"
"1276",-64.864,-23.711,NA,"PRESENT"
"1277",-54.49978,-25.62864,116.5,"PRESENT"
"1278",-54.46843,-25.68846,1013,"PRESENT"
"1279",-54.46157,-25.68253,1001.5,"PRESENT"
"1280",-54.43553,-25.70299,86.5,"PRESENT"
"1281",-55.381,-27.97005,1001.48,"PRESENT"
"1282",-54.43523,-25.70293,NA,"PRESENT"
"1283",-54.26546,-26.24328,1001.49,"PRESENT"
"1284",-54.11057,-26.03238,21.49,"PRESENT"
"1285",-46.0670936,-23.0004777,NA,"PRESENT"
"1286",-48.1337057,-22.0504687,NA,"PRESENT"
"1287",-48.0171051,-22.1004701,NA,"PRESENT"
"1288",-48.2004064,-22.1171687,NA,"PRESENT"
"1289",-52.79614,2.83866,77408,"PRESENT"
"1290",-54.44145,-25.70508,21.5,"PRESENT"
"1291",-54.50438,-25.6757,21.49,"PRESENT"
"1292",-54.44656,-25.68157,NA,"PRESENT"
"1293",-54.45381,-25.67871,NA,"PRESENT"
"1294",-54.44611,-25.69989,NA,"PRESENT"
"1295",-54.45333,-25.68188,NA,"PRESENT"
"1296",-54.45118,-25.68833,NA,"PRESENT"
"1297",-54.42691,-25.71952,NA,"PRESENT"
"1298",-50.767121,-21.5171626,NA,"PRESENT"
"1299",-50.7171208,-21.5504608,NA,"PRESENT"
"1300",-50.8171204,-21.5337615,NA,"PRESENT"
"1301",-50.8671196,-21.5004613,NA,"PRESENT"
"1302",-48.4504077,-22.0004687,NA,"PRESENT"
"1303",-48.4004087,-22.1337703,NA,"PRESENT"
"1304",-50.2004205,-22.5337658,NA,"PRESENT"
"1305",-49.9171161,-22.350466,NA,"PRESENT"
"1306",-54.50285,-25.65955,NA,"PRESENT"
"1307",-47.15,-22.760278,NA,"PRESENT"
"1308",-48.1837068,-22.6504713,NA,"PRESENT"
"1309",-48.1171054,-22.6504715,NA,"PRESENT"
"1310",-48.0504045,-22.5004712,NA,"PRESENT"
"1311",-47.9837041,-22.5004714,NA,"PRESENT"
"1312",-54.03875,-25.78731,1001.49,"PRESENT"
"1313",-47.3336976,-21.0171694,NA,"PRESENT"
"1314",-47.4003992,-21.0504673,NA,"PRESENT"
"1315",-53.95799,-25.86216,1001.49,"PRESENT"
"1316",-53.96974,-25.90366,1001.49,"PRESENT"
"1317",-54.0829,-25.79615,1001.49,"PRESENT"
"1318",-53.42478,2.82588,5000,"PRESENT"
"1319",-54.42445,-25.70269,NA,"PRESENT"
"1320",-54.45698,-25.6795,NA,"PRESENT"
"1321",-54.45669,-25.67971,NA,"PRESENT"
"1322",-71.455818,-11.887768,31115,"PRESENT"
"1323",-54.45507,-25.6812,NA,"PRESENT"
"1324",-54.52475,-25.64865,NA,"PRESENT"
"1325",-61,-13.55,NA,"PRESENT"
"1326",-54.45316,-25.68904,NA,"PRESENT"
"1327",-77.3847,0.2458,NA,"PRESENT"
"1328",-77.4972,0.1804,NA,"PRESENT"
"1329",-58.811,3.268,NA,"PRESENT"
"1330",-54.45497,-25.68655,NA,"PRESENT"
"1331",-54.43547,-25.70298,NA,"PRESENT"
"1332",-54.47908,-25.68978,NA,"PRESENT"
"1333",-47.001205,-24.3135801,NA,"PRESENT"
"1334",-54.52168,-25.65093,NA,"PRESENT"
"1335",-48.5671075,-22.0171695,NA,"PRESENT"
"1336",-54.45582,-25.68703,NA,"PRESENT"
"1337",-54.45417,-25.68187,NA,"PRESENT"
"1338",-54.49013,-25.6764,NA,"PRESENT"
"1339",-54.44936,-25.67804,NA,"PRESENT"
"1340",-75.7016,-8.4053,NA,"PRESENT"
